,F7,Pz,P4,CP2,AF3,P2,CP4,FCz
F7,0.16149068322981366,0.16770186335403728,0.16770186335403728,0.16770186335403728,0.0,0.0,0.16770186335403728,0.16770186335403728
Pz,0.16167664670658682,0.16766467065868262,0.16766467065868262,0.16766467065868262,0.0,0.0,0.16766467065868262,0.16766467065868262
P4,0.16167664670658682,0.16766467065868262,0.16766467065868262,0.16766467065868262,0.0,0.0,0.16766467065868262,0.16766467065868262
CP2,0.16167664670658682,0.16766467065868262,0.16766467065868262,0.16766467065868262,0.0,0.0,0.16766467065868262,0.16766467065868262
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CP4,0.16167664670658682,0.16766467065868262,0.16766467065868262,0.16766467065868262,0.0,0.0,0.16766467065868262,0.16766467065868262
FCz,0.16167664670658682,0.16766467065868262,0.16766467065868262,0.16766467065868262,0.0,0.0,0.16766467065868262,0.16766467065868262
