,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.0,0.14814814814814814,0.0
F3,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.0,0.14814814814814814,0.0
Pz,0.08333333333333333,0.08333333333333333,0.25,0.25,0.25,0.0,0.08333333333333333,0.0
P4,0.08333333333333333,0.08333333333333333,0.25,0.25,0.25,0.0,0.08333333333333333,0.0
CP2,0.08333333333333333,0.08333333333333333,0.25,0.25,0.25,0.0,0.08333333333333333,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.0,0.14814814814814814,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
