,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.14285714285714285,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0,0.02857142857142857,0.14285714285714285
insula-lh,0.09803921568627451,0.21568627450980393,0.17647058823529413,0.17647058823529413,0.21568627450980393,0.0,0.0196078431372549,0.09803921568627451
insula-rh,0.10204081632653061,0.20408163265306123,0.1836734693877551,0.1836734693877551,0.20408163265306123,0.0,0.02040816326530612,0.10204081632653061
lateralorbitofrontal-rh,0.10204081632653061,0.20408163265306123,0.1836734693877551,0.1836734693877551,0.20408163265306123,0.0,0.02040816326530612,0.10204081632653061
parahippocampal-rh,0.09803921568627451,0.21568627450980393,0.17647058823529413,0.17647058823529413,0.21568627450980393,0.0,0.0196078431372549,0.09803921568627451
pericalcarine-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385
rostralanteriorcingulate-rh,0.14285714285714285,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.0,0.02857142857142857,0.14285714285714285
