,frontalpole-rh,insula-rh,lateraloccipital-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.45045045045045046,0.04504504504504504,0.0,0.1981981981981982,0.23423423423423423,0.07207207207207207,0.0,0.0
insula-rh,0.03529411764705882,0.23529411764705882,0.0,0.19215686274509805,0.17254901960784313,0.19607843137254902,0.023529411764705882,0.1450980392156863
lateraloccipital-lh,0.0,0.0,0.8133333333333334,0.0,0.0,0.0,0.0,0.18666666666666668
lateralorbitofrontal-rh,0.08934707903780069,0.16151202749140894,0.0,0.21993127147766323,0.20962199312714777,0.1718213058419244,0.020618556701030927,0.12714776632302405
medialorbitofrontal-rh,0.11235955056179775,0.149812734082397,0.0,0.21348314606741572,0.22846441947565543,0.16104868913857678,0.02247191011235955,0.11235955056179775
parsorbitalis-rh,0.03908794788273615,0.16938110749185667,0.0,0.16938110749185667,0.15309446254071662,0.32247557003257327,0.019543973941368076,0.1270358306188925
rostralanteriorcingulate-lh,0.0,0.06741573033707865,0.0,0.06741573033707865,0.06741573033707865,0.06741573033707865,0.6741573033707865,0.056179775280898875
rostralanteriorcingulate-rh,0.0,0.1774891774891775,0.04329004329004329,0.1774891774891775,0.1471861471861472,0.18614718614718614,0.025974025974025976,0.24242424242424243
