,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,0.7339449541284404,0.0,0.0,0.1743119266055046,0.0,0.09174311926605505,0.0,0.0
frontalpole-lh,0.008032128514056224,0.6224899598393574,0.2248995983935743,0.07630522088353414,0.0,0.05622489959839357,0.012048192771084338,0.0
frontalpole-rh,0.0,0.2413793103448276,0.5555555555555556,0.11494252873563218,0.0,0.08045977011494253,0.007662835249042145,0.0
insula-rh,0.10810810810810811,0.06906906906906907,0.0960960960960961,0.4924924924924925,0.015015015015015015,0.09309309309309309,0.12612612612612611,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0374331550802139,0.8663101604278075,0.0962566844919786,0.0,0.0
parsorbitalis-rh,0.06646525679758308,0.04229607250755287,0.08761329305135952,0.10574018126888217,0.04833836858006042,0.6132930513595166,0.03625377643504532,0.0
rostralanteriorcingulate-rh,0.0,0.004784688995215311,0.019138755980861243,0.22009569377990432,0.0,0.04784688995215311,0.7081339712918661,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
