,frontalpole-rh,insula-rh,lateraloccipital-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.4716981132075472,0.05660377358490566,0.0,0.18867924528301888,0.22641509433962265,0.05660377358490566,0.0,0.0
insula-rh,0.05319148936170213,0.19148936170212766,0.0,0.20212765957446807,0.20212765957446807,0.19148936170212766,0.031914893617021274,0.1276595744680851
lateraloccipital-lh,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.125
lateralorbitofrontal-rh,0.10526315789473684,0.15789473684210525,0.0,0.21929824561403508,0.22807017543859648,0.15789473684210525,0.02631578947368421,0.10526315789473684
medialorbitofrontal-rh,0.11965811965811966,0.15384615384615385,0.0,0.21367521367521367,0.23076923076923078,0.15384615384615385,0.02564102564102564,0.10256410256410256
parsorbitalis-rh,0.05319148936170213,0.19148936170212766,0.0,0.20212765957446807,0.20212765957446807,0.19148936170212766,0.031914893617021274,0.1276595744680851
rostralanteriorcingulate-lh,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.125,0.125
rostralanteriorcingulate-rh,0.0,0.1780821917808219,0.0410958904109589,0.1780821917808219,0.1780821917808219,0.1780821917808219,0.0410958904109589,0.2054794520547945
