,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fz,0.038343844066654635,0.020828394250878755,0.005817196436309325,0.023477288196412455,0.01999473201123974,0.02246264517060908,0.01767007968240017,0.013439106162174882,0.01847430864918949,0.011073358838023413,0.016493873781638115,0.014278585543371511,0.02165204112887376,0.021746158088980463,0.014161437824708085,0.022473191026294505,0.01486711380363057,0.02173866714725768,0.01187036211011066,0.023590557820704135,0.021404144921898835,0.017990443204722553,0.02091416964950661,0.022845753333002598,0.019025620008508392,0.0233207192826023,0.013924380159786268,0.01730309670957595,0.015751831521531548,0.005755302415994257,0.0031091706980555236,0.012830044123933359,0.005367200292452219,0.006012628611877828,0.0192910225188501,0.021425794566658076,0.020178795150713722,0.015164153881028552,0.013484637185246909,0.019807641397150084,0.010724970595995788,0.009943507140742484,0.008764804259406171,0.02034702578698608,0.014359924914239236,0.013835815094216473,0.01666043061774531,0.014613373015751063,0.01489543120970349,0.011443131477789569,0.012556885424848164,0.01345355755157902,0.013284476295550596,0.010996748181283496,0.010188348433754758,0.011659097431340533,0.02361470444603763,0.012610465323031358,0.023195522688827706,0.011222994743499179,0.02064294999760729,0.011626343997507484
F3,0.02247441071841498,0.04360992910802769,0.017902038411329747,0.02057563327338557,0.020854633653856904,0.0168197973776975,0.011311121563843927,0.015921770495590282,0.012410816569887653,0.0155161603888265,0.01737210296428877,0.01969504983656534,0.015220485043156262,0.018205303813760346,0.010913101513840506,0.017497565234011345,0.015540425410785767,0.01674208614468088,0.019963049371940173,0.02309039488107202,0.01649455133932289,0.013485857050365826,0.01507492649277415,0.016325485719945097,0.01370382116301945,0.018559352064751247,0.01549190589399173,0.013649616998998512,0.018963446265587856,0.007142096031756208,0.013197761234331454,0.022934214462075202,0.003256608070796849,0.014281907677497162,0.016120406807672447,0.012302397714721285,0.017444119022953994,0.0216415888454252,0.0169323744470391,0.015845954144982632,0.009342980895521848,0.009757686437848669,0.012686016658416559,0.015662108442814904,0.011844478326345532,0.017524493618467658,0.01691986822313992,0.01790507022318409,0.015114729550486941,0.018571858288650427,0.017924408550880046,0.014516936258955978,0.01271368194158747,0.010915754349213058,0.013880466312033109,0.013064329931366726,0.019493381712628828,0.017851245035644947,0.015505928023818083,0.012347127466697388,0.01742517019886433,0.014548012330463028
F7,0.008017968818212436,0.023752591988417206,0.05219542894907639,0.013892272682383223,0.016851732393761462,0.009958286295856938,0.013075249168679028,0.019246806751836022,0.00777416014999628,0.022882831421659533,0.01974811594493594,0.01996109453076679,0.010419842294854416,0.008592599659133622,0.011823251752063226,0.009076770626515839,0.012956697584088274,0.006044790884565677,0.019514552764337296,0.014261432053757551,0.010652083099552682,0.013358009413748283,0.01619759516463539,0.006833816306750859,0.009806259877080128,0.008555584836364701,0.008600106775417612,0.017541374830690536,0.01668256774926695,0.016504479993055304,0.03397465716907429,0.03747508564812212,0.014370352528914597,0.031057689023132017,0.011243144168474996,0.007569396678165993,0.009613772266484303,0.014870953724297942,0.016331160981794126,0.009530913128762093,0.011088379378364665,0.01786539788482815,0.02123712291120048,0.006960489385809406,0.012636922516250098,0.013982024558205621,0.020836425459724275,0.022377367861792948,0.017745523924337023,0.02006656863687374,0.02466493774014361,0.014091653031079239,0.015529859698374483,0.01875848141768714,0.027935343027175655,0.01615316684511525,0.011693746682138387,0.025752539257215372,0.007110485430969269,0.01710861854046142,0.009211044441391147,0.016378421292180558
FT9,0.02437589882777339,0.019699085969032616,0.010383212455008319,0.039629674335514085,0.016651848581935733,0.015677119796570344,0.013326136963246782,0.018101652751002145,0.012062242853349243,0.011693756516680979,0.015583819893020096,0.015061243868428283,0.023716338863962166,0.020611116667413894,0.016953774243202824,0.02005481196896594,0.012609281937915788,0.01813993376120697,0.016256301134750305,0.027042418348214643,0.017513044857756732,0.015542940832272846,0.01899340486019384,0.017142121411730084,0.01990437794507997,0.021114632657495316,0.014203749239840302,0.015170109083635384,0.015899885386885363,0.0036206478342489736,0.0034934583156585428,0.021589340175632812,0.0024285564840329102,0.0061489648607916236,0.018983288557196772,0.02027111692032147,0.014851767421595777,0.01389763910778806,0.0154286725916014,0.02664057120325377,0.012206377179459767,0.00991374702115112,0.011242293503839023,0.01770610530381672,0.01469503369993436,0.011943261335145072,0.016082622605568794,0.01649357442322703,0.01674445873755436,0.01586965143588276,0.014295462723147825,0.012441213358578108,0.018634712944154558,0.006684301222118377,0.011840167010965841,0.00986010762366893,0.02673805557758917,0.01592260108543333,0.01858859179912701,0.015592027893406355,0.0236936231654142,0.012344050866610796
FC5,0.020232203017120566,0.01978807850852125,0.013089270884272542,0.01634610382189013,0.043913384117792616,0.01908280785334684,0.014715403777925948,0.022474933686016954,0.021487506693506353,0.010848092916548665,0.01359237854745442,0.016507584743831332,0.01438242408798491,0.022650330448592132,0.014203434673742792,0.017437003080403204,0.01282364854059343,0.01380300668433307,0.02115151255442705,0.019476414352249713,0.014199049429845532,0.010901625375383375,0.01137300336272196,0.015220947687717415,0.011565330415069377,0.021948561491877905,0.014335316823541892,0.009265565588878097,0.0161135819488133,0.013103583021021678,0.007414401468390149,0.01617110335543011,0.009165016818807128,0.01589049971926643,0.010288620251807332,0.012786468169002285,0.008130177218945106,0.016589345180049148,0.015205570099117686,0.015951126528228263,0.013185038114331091,0.019559149287111364,0.022718175044175972,0.020789817637780983,0.012569902087053862,0.015874634881344784,0.015225423884821433,0.021046487587252062,0.015267080453516596,0.022515433849654765,0.011961769456696997,0.015793361694448886,0.015959013470585707,0.010882837041530221,0.016328199033474055,0.023096403954479115,0.016159714714612486,0.012895573037166132,0.014443843489177061,0.009727503932686727,0.016061114941829185,0.024315105461802433
FC1,0.024783410072637655,0.017815222993831016,0.00805064445717753,0.0170959538931054,0.020670253791791035,0.043056721198299425,0.022247143121339585,0.009176117650070287,0.02031338535520536,0.018237402765704826,0.021609346579174925,0.01722009011207286,0.017881590791465236,0.01933390844265636,0.015533900475642825,0.01716267384485498,0.019531436608548364,0.021972887010935558,0.010233026815362038,0.02034894156104694,0.020874101798742634,0.017653686493170555,0.02321178412180261,0.017018086180972683,0.015704036352604266,0.01622726920917394,0.017609178756912633,0.017453526637921803,0.017860870497709635,0.011028319552368951,0.006704291115280414,0.01091489563439466,0.009146881285288302,0.008117716563042478,0.01783155082765305,0.016124640897467412,0.02071362176042827,0.013802850948839505,0.01853641947568266,0.011154299847187833,0.0029865433203331666,0.009857282160872179,0.0118980606986465,0.015018043922478838,0.012304969099044367,0.01761067067864869,0.017627786125976052,0.016272481253662593,0.016506353238901504,0.010395703083643192,0.01240540118078411,0.01340375431123729,0.013488294018544966,0.01731051420105016,0.011885856475917278,0.01596345655092232,0.015302308025645302,0.016637513607159288,0.021050122057373707,0.015118476004218579,0.015051403898353629,0.011942920589019789
C3,0.019998667389566162,0.011860791868113616,0.010441046227451602,0.01402739407299848,0.015647271962280197,0.02283178443897349,0.04547621614910181,0.009213614502230096,0.0212019841765011,0.019998426706022414,0.02131185233222975,0.013438604485136285,0.01840383611680487,0.02143684473128816,0.014880570651676004,0.017411505629914177,0.013162641392265171,0.02138368472406082,0.012690816242679571,0.013837665564656947,0.020696843766069506,0.01490727099706155,0.019361678981071963,0.02074056276719367,0.016764594848229307,0.014055748147249136,0.014880811335219755,0.013952735590524684,0.01472508908241433,0.015281526143605529,0.011238927702949177,0.00953825778282071,0.015048078634139834,0.011058189889564451,0.012902043226267562,0.019493045612047073,0.02046601271964392,0.01313924850460985,0.017735667543417294,0.010190129751100917,0.010664089996639127,0.007700537994490553,0.01620133324397504,0.01650823581819579,0.013701819114174,0.015492753127193521,0.01819071472080802,0.016523600745069294,0.017457810038137317,0.013060110202628216,0.013468852971795802,0.014084102221499792,0.01335709040365829,0.018708153283926644,0.015609236198382618,0.016653072963635544,0.016893826383251806,0.015286728013744616,0.02212368568927947,0.01792680909708019,0.010262653137622105,0.015293102245661314
T7,0.013746910382218046,0.015839142309384893,0.015156428991150231,0.01822763837460031,0.02296147124737038,0.008335383892693705,0.008516381439653777,0.045176584110101045,0.009950981597536955,0.011603887894464168,0.011549756519040524,0.019070235968365705,0.014383327129366696,0.01691415547338244,0.018682531862809524,0.016082004285400554,0.015098431088910614,0.00850739346065173,0.021757607773075574,0.016163099597830334,0.008634259632188158,0.018561414606144216,0.011931711709725588,0.0193935657941261,0.011561254348782765,0.01787787032381314,0.01493415457458454,0.011677351903967684,0.013736667477845904,0.012557258089817044,0.012729895120460116,0.01617605585435404,0.010530027905131033,0.015147339261442502,0.016453716571713475,0.015965482768941955,0.008106003885181113,0.02460611877868628,0.02019237666754568,0.023156052513539204,0.014788379730241922,0.01752935719839607,0.02324822169443754,0.018172150323100888,0.011233430533521348,0.009279036895653804,0.01375140437171907,0.021899312589190853,0.01024014014463863,0.02319147871756802,0.013180718580441989,0.015843738049591598,0.019116532539451718,0.012531447327475319,0.021159856294086673,0.017922911969529054,0.020744357287427937,0.020030084291980433,0.01590226166381058,0.00897566716665833,0.016301565349814688,0.023306016095265794
TP9,0.019998179088119898,0.012097267246139791,0.006317024724446056,0.0121837160642141,0.021989616639958885,0.019809620180317226,0.020287078747354453,0.009773922851720945,0.04485078830292624,0.0077249239951829715,0.02029898762036388,0.01223532118058828,0.02020018847061607,0.019858359319015112,0.017881917347193882,0.02000104506579619,0.018392678014247175,0.020755497922698738,0.01308328269055013,0.0187525929565144,0.025462831219603556,0.012678818963253527,0.013783702408426092,0.021637861675696646,0.014821322969210612,0.022767666513548245,0.019916579308070025,0.01170779909886094,0.021644255819045336,0.020133587774224138,0.007541659087708993,0.005152155455562288,0.0158693072976803,0.010487575818598553,0.012183936793546138,0.023780586410985766,0.015428016808335424,0.01621885847226236,0.01225142040726622,0.019067517655088177,0.015828290181963516,0.0135927189816112,0.014459424966595243,0.019135884186136404,0.02083466968009621,0.015057075910386918,0.016660811149603348,0.012495112597115476,0.019957599927426996,0.014787582914170667,0.012127258406175297,0.013851186022146173,0.010607106007356887,0.012461148309103302,0.005567203679876096,0.018768471453860302,0.015577100202105383,0.004464965483047784,0.018521913286334755,0.016875170863773017,0.014937987180292657,0.014403850225884588
CP5,0.014524859540100547,0.019510095822768345,0.022338419017091278,0.014610177898693193,0.014212290719612346,0.021940251738343353,0.02397916443894065,0.014731920417992957,0.008770144656016545,0.04792670002347459,0.02076411323627335,0.01658077989248296,0.013801630995712638,0.01323336479114021,0.015378861017054886,0.010255670046356719,0.01638010528699998,0.014782147890293789,0.012324082843890909,0.013412774229898457,0.01736593287126897,0.020414067080329806,0.027067957915674852,0.01731437212455284,0.015700998042170553,0.006242973419751625,0.012568878748932373,0.02061102196223396,0.015169671381692668,0.009691661356723912,0.020422044318848254,0.021510735704855802,0.012492333111912678,0.015031739101635666,0.0151135954283432,0.013848676535795438,0.01713150065390948,0.013263402679437897,0.023358799696291295,0.007022815708849796,0.003845779632998627,0.009579229350357897,0.014243919574019048,0.006534814864875888,0.00946466858652207,0.017822304860836177,0.02068331008431403,0.013787547584451842,0.016653605805923826,0.011235391457883362,0.01782682006746951,0.017393584310403134,0.013082122174903553,0.023706997194432103,0.021221023017201347,0.00988276775757943,0.01411845733114046,0.027293359719767676,0.015849574109576603,0.02125052311413824,0.01043135976153614,0.013292107293320282
