,bankssts-lh,frontalpole-lh,isthmuscingulate-rh,lingual-lh,lingual-rh,parahippocampal-lh,rostralanteriorcingulate-rh,transversetemporal-lh
bankssts-lh,0.4461538461538462,0.0,0.07692307692307693,0.2076923076923077,0.06153846153846154,0.1076923076923077,0.0,0.1
frontalpole-lh,0.0,0.847457627118644,0.0,0.0,0.0,0.0,0.15254237288135594,0.0
isthmuscingulate-rh,0.1728395061728395,0.0,0.5555555555555556,0.12345679012345678,0.0,0.0,0.0,0.14814814814814814
lingual-lh,0.12837837837837837,0.0,0.033783783783783786,0.34459459459459457,0.14189189189189189,0.23648648648648649,0.0,0.11486486486486487
lingual-rh,0.06172839506172839,0.0,0.0,0.20987654320987653,0.4074074074074074,0.2345679012345679,0.0,0.08641975308641975
parahippocampal-lh,0.08928571428571429,0.0,0.0,0.24107142857142858,0.15178571428571427,0.5089285714285714,0.0,0.008928571428571428
rostralanteriorcingulate-rh,0.0,0.09803921568627451,0.0,0.0,0.0,0.0,0.9019607843137255,0.0
transversetemporal-lh,0.09183673469387756,0.0,0.061224489795918366,0.1836734693877551,0.11224489795918367,0.030612244897959183,0.0,0.5204081632653061
