,entorhinal-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6390977443609023,0.0,0.0,0.0,0.03759398496240601,0.0,0.2932330827067669,0.03007518796992481
frontalpole-lh,0.0,0.8264462809917356,0.04132231404958678,0.0,0.0743801652892562,0.05785123966942149,0.0,0.0
frontalpole-rh,0.0,0.10185185185185185,0.4537037037037037,0.08333333333333333,0.1388888888888889,0.10185185185185185,0.0,0.12037037037037036
insula-rh,0.0,0.0,0.09285714285714286,0.5857142857142857,0.07142857142857142,0.06428571428571428,0.0,0.18571428571428572
medialorbitofrontal-lh,0.016483516483516484,0.054945054945054944,0.12637362637362637,0.06593406593406594,0.44505494505494503,0.22527472527472528,0.0,0.06593406593406594
medialorbitofrontal-rh,0.0,0.006802721088435374,0.1292517006802721,0.08163265306122448,0.3401360544217687,0.3673469387755102,0.0,0.07482993197278912
temporalpole-lh,0.2155688622754491,0.0,0.0,0.0,0.0,0.0,0.7784431137724551,0.005988023952095809
temporalpole-rh,0.029411764705882353,0.007352941176470588,0.11029411764705882,0.21323529411764705,0.051470588235294115,0.04411764705882353,0.022058823529411766,0.5220588235294118
