,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.05952380952380952,0.2857142857142857,0.10714285714285714,0.09523809523809523,0.09523809523809523,0.13095238095238096,0.11904761904761904,0.10714285714285714
postcentral-lh,0.0,0.14473684210526316,0.14473684210526316,0.13157894736842105,0.13157894736842105,0.14473684210526316,0.15789473684210525,0.14473684210526316
postcentral-rh,0.0,0.12345679012345678,0.14814814814814814,0.1728395061728395,0.13580246913580246,0.12345679012345678,0.14814814814814814,0.14814814814814814
rostralmiddlefrontal-lh,0.0,0.12048192771084337,0.13253012048192772,0.12048192771084337,0.24096385542168675,0.12048192771084337,0.13253012048192772,0.13253012048192772
superiortemporal-lh,0.0,0.15942028985507245,0.13043478260869565,0.11594202898550725,0.11594202898550725,0.2028985507246377,0.14492753623188406,0.13043478260869565
superiortemporal-rh,0.0,0.15384615384615385,0.14102564102564102,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.15384615384615385,0.14102564102564102
supramarginal-lh,0.0,0.14473684210526316,0.14473684210526316,0.13157894736842105,0.13157894736842105,0.14473684210526316,0.15789473684210525,0.14473684210526316
