,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parstriangularis-rh,0.14893617021276595,0.10638297872340426,0.10638297872340426,0.14893617021276595,0.10638297872340426,0.1276595744680851,0.14893617021276595,0.10638297872340426
postcentral-lh,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.13793103448275862,0.1206896551724138,0.1206896551724138,0.13793103448275862,0.1206896551724138
postcentral-rh,0.109375,0.125,0.125,0.140625,0.125,0.109375,0.140625,0.125
precentral-rh,0.13114754098360656,0.11475409836065574,0.11475409836065574,0.14754098360655737,0.11475409836065574,0.11475409836065574,0.14754098360655737,0.11475409836065574
superiorparietal-rh,0.109375,0.125,0.125,0.140625,0.125,0.109375,0.140625,0.125
superiortemporal-lh,0.14893617021276595,0.10638297872340426,0.10638297872340426,0.14893617021276595,0.10638297872340426,0.1276595744680851,0.14893617021276595,0.10638297872340426
superiortemporal-rh,0.11940298507462686,0.11940298507462686,0.11940298507462686,0.14925373134328357,0.11940298507462686,0.1044776119402985,0.14925373134328357,0.11940298507462686
supramarginal-lh,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.13793103448275862,0.1206896551724138,0.1206896551724138,0.13793103448275862,0.1206896551724138
