,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.15934065934065933,0.12637362637362637,0.12087912087912088,0.1043956043956044,0.12637362637362637,0.12637362637362637,0.11538461538461539,0.12087912087912088
parstriangularis-rh,0.11728395061728394,0.13580246913580246,0.12345679012345678,0.10493827160493827,0.13580246913580246,0.1419753086419753,0.11728395061728394,0.12345679012345678
postcentral-lh,0.11616161616161616,0.12626262626262627,0.12626262626262627,0.1111111111111111,0.13636363636363635,0.13636363636363635,0.12121212121212122,0.12626262626262627
postcentral-rh,0.11165048543689321,0.11165048543689321,0.13592233009708737,0.12135922330097088,0.13106796116504854,0.1262135922330097,0.13106796116504854,0.13106796116504854
superiorparietal-lh,0.11578947368421053,0.12631578947368421,0.12631578947368421,0.11052631578947368,0.1368421052631579,0.1368421052631579,0.12105263157894737,0.12631578947368421
superiortemporal-lh,0.11458333333333333,0.13020833333333334,0.11979166666666667,0.10416666666666667,0.13020833333333334,0.16666666666666666,0.11458333333333333,0.11979166666666667
superiortemporal-rh,0.11616161616161616,0.12626262626262627,0.12626262626262627,0.1111111111111111,0.13636363636363635,0.13636363636363635,0.12121212121212122,0.12626262626262627
supramarginal-lh,0.11616161616161616,0.12626262626262627,0.12626262626262627,0.1111111111111111,0.13636363636363635,0.13636363636363635,0.12121212121212122,0.12626262626262627
