,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565
frontalpole-rh,0.10810810810810811,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.10810810810810811,0.05405405405405406,0.16216216216216217,0.16216216216216217
isthmuscingulate-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565
medialorbitofrontal-lh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333
medialorbitofrontal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565
rostralanteriorcingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-lh,0.11764705882352941,0.14705882352941177,0.11764705882352941,0.14705882352941177,0.11764705882352941,0.058823529411764705,0.14705882352941177,0.14705882352941177
temporalpole-rh,0.11764705882352941,0.14705882352941177,0.11764705882352941,0.14705882352941177,0.11764705882352941,0.058823529411764705,0.14705882352941177,0.14705882352941177
