,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.1875,0.0,0.1875,0.125,0.125,0.25,0.0625,0.0625
frontalpole-rh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
isthmuscingulate-rh,0.1875,0.0,0.1875,0.125,0.125,0.25,0.0625,0.0625
medialorbitofrontal-lh,0.2,0.0,0.2,0.13333333333333333,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667
medialorbitofrontal-rh,0.2,0.0,0.2,0.13333333333333333,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667
rostralanteriorcingulate-rh,0.17647058823529413,0.0,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.058823529411764705
rostralmiddlefrontal-lh,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333
temporalpole-rh,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333
