,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-rh
entorhinal-lh,0.20175438596491227,0.03070175438596491,0.16666666666666666,0.12719298245614036,0.09649122807017543,0.17543859649122806,0.20175438596491227,0.0
frontalpole-lh,0.10465116279069768,0.4069767441860465,0.0,0.32558139534883723,0.0,0.011627906976744186,0.1511627906976744,0.0
fusiform-lh,0.1643835616438356,0.0,0.2100456621004566,0.0867579908675799,0.1461187214611872,0.2009132420091324,0.1643835616438356,0.0273972602739726
inferiortemporal-lh,0.164021164021164,0.13756613756613756,0.1111111111111111,0.25396825396825395,0.026455026455026454,0.12169312169312169,0.18518518518518517,0.0
insula-rh,0.11494252873563218,0.0,0.1724137931034483,0.017241379310344827,0.3045977011494253,0.16091954022988506,0.11494252873563218,0.11494252873563218
lingual-lh,0.17040358744394618,0.0,0.2062780269058296,0.09417040358744394,0.13452914798206278,0.2062780269058296,0.17040358744394618,0.017937219730941704
parahippocampal-lh,0.1950207468879668,0.04564315352697095,0.15767634854771784,0.13692946058091288,0.0912863070539419,0.16597510373443983,0.2074688796680498,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.04081632653061224,0.0,0.20408163265306123,0.02040816326530612,0.0,0.7346938775510204
