,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-rh
entorhinal-lh,0.2447163515016685,0.02224694104560623,0.13793103448275862,0.1646273637374861,0.05561735261401557,0.16129032258064516,0.2135706340378198,0.0
frontalpole-lh,0.0684931506849315,0.5856164383561644,0.0821917808219178,0.0958904109589041,0.0,0.0684931506849315,0.09931506849315068,0.0
fusiform-lh,0.17210682492581603,0.03857566765578635,0.23293768545994065,0.08456973293768547,0.08160237388724036,0.19881305637982197,0.1824925816023739,0.008902077151335312
inferiortemporal-lh,0.22443181818181818,0.036931818181818184,0.09232954545454546,0.3309659090909091,0.007102272727272727,0.10653409090909091,0.20170454545454544,0.0
insula-rh,0.10810810810810811,0.0,0.12530712530712532,0.007371007371007371,0.45454545454545453,0.17936117936117937,0.07616707616707617,0.04914004914004914
lingual-lh,0.16936488169364883,0.026151930261519303,0.16936488169364883,0.08343711083437111,0.10087173100871731,0.28019925280199254,0.1656288916562889,0.0049813200498132005
parahippocampal-lh,0.220162224797219,0.03360370799536501,0.15179606025492468,0.15295480880648898,0.04287369640787949,0.1657010428736964,0.23290845886442643,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.01932367149758454,0.0,0.0966183574879227,0.00966183574879227,0.0,0.8743961352657005
