,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-lh
frontalpole-lh,0.9672131147540983,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0
frontalpole-rh,0.0,0.49693251533742333,0.11042944785276074,0.22085889570552147,0.0,0.03067484662576687,0.1411042944785276,0.0
medialorbitofrontal-lh,0.0,0.09271523178807947,0.2980132450331126,0.09933774834437085,0.0,0.1986754966887417,0.31125827814569534,0.0
medialorbitofrontal-rh,0.0,0.2786885245901639,0.13934426229508196,0.319672131147541,0.0,0.08196721311475409,0.18032786885245902,0.0
pericalcarine-lh,0.05063291139240506,0.0,0.0,0.0,0.810126582278481,0.0,0.0,0.13924050632911392
rostralanteriorcingulate-lh,0.0,0.019736842105263157,0.17105263157894737,0.05263157894736842,0.0,0.4868421052631579,0.26973684210526316,0.0
rostralanteriorcingulate-rh,0.0,0.09743589743589744,0.2358974358974359,0.10256410256410256,0.0,0.23076923076923078,0.3333333333333333,0.0
transversetemporal-lh,0.0,0.0,0.0,0.0,0.1566265060240964,0.0,0.0,0.8433734939759037
