,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.1605080831408776,0.0,0.0,0.0,0.0,0.0,0.04849884526558892,0.04849884526558892,0.0,0.04849884526558892,0.0,0.0,0.04849884526558892,0.04849884526558892,0.0,0.04849884526558892,0.0,0.04849884526558892,0.0,0.0,0.04849884526558892,0.0,0.0011547344110854503,0.0,0.0,0.04849884526558892,0.04849884526558892,0.0,0.0,0.09122401847575058,0.0,0.0,0.0,0.0,0.0,0.0,0.04849884526558892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04849884526558892,0.04849884526558892,0.0,0.04849884526558892,0.0,0.019630484988452657,0.0,0.0,0.04849884526558892,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.15450643776824036,0.0,0.0,0.0,0.0,0.06437768240343347,0.0,0.017167381974248927,0.0,0.0,0.0,0.07081545064377683,0.0,0.0,0.0,0.027896995708154508,0.03862660944206009,0.0,0.015021459227467811,0.0,0.0,0.0,0.0,0.0,0.06866952789699571,0.0,0.0,0.0,0.09012875536480687,0.0,0.0,0.02145922746781116,0.02145922746781116,0.0,0.07081545064377683,0.0,0.0,0.02575107296137339,0.0,0.07081545064377683,0.0,0.0,0.06437768240343347,0.0,0.0,0.0,0.0,0.045064377682403435,0.0,0.0,0.07081545064377683,0.0,0.0,0.0,0.0,0.06223175965665236
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.03906976744186046,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.06976744186046512,0.0,0.05674418604651163,0.0,0.0,0.04930232558139535,0.04744186046511628,0.0,0.05674418604651163,0.0,0.05581395348837209,0.0,0.0,0.04279069767441861,0.0,0.0,0.0,0.0,0.06604651162790698,0.06325581395348837,0.0,0.0,0.0586046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.07069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06046511627906977,0.07069767441860465,0.0,0.0586046511627907,0.0,0.0,0.0,0.0,0.0641860465116279,0.0,0.0,0.0,0.0
T7,0.03611349957007739,0.0,0.0,0.0,0.0,0.0,0.06534823731728288,0.08942390369733448,0.0,0.052450558899398106,0.0,0.0,0.04557179707652623,0.043852106620808254,0.0,0.052450558899398106,0.0,0.051590713671539126,0.0,0.0,0.03955288048151333,0.0,0.0,0.0,0.0,0.061908856405846945,0.058469475494411005,0.0,0.0,0.05417024935511608,0.0,0.0,0.0,0.0,0.0,0.0,0.0885640584694755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05588993981083405,0.09114359415305245,0.0,0.05417024935511608,0.0,0.0,0.0,0.0,0.05932932072226999,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.06787330316742081,0.0,0.0,0.0,0.0,0.09728506787330317,0.0,0.0,0.0,0.0,0.0,0.10180995475113122,0.0,0.0,0.0,0.027149321266968326,0.0,0.0,0.01583710407239819,0.0,0.0,0.0,0.0,0.0,0.10180995475113122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02262443438914027,0.0,0.10180995475113122,0.0,0.0,0.027149321266968326,0.0,0.10180995475113122,0.0,0.0,0.09728506787330317,0.0,0.0,0.0,0.0,0.04751131221719457,0.0,0.0,0.10180995475113122,0.0,0.0,0.0,0.0,0.08823529411764706
CP5,0.04361370716510903,0.0,0.0,0.0,0.0,0.0,0.06334371754932502,0.06334371754932502,0.0,0.06230529595015576,0.0,0.0,0.055036344755970926,0.05192107995846314,0.0,0.05711318795430945,0.0,0.058151609553478714,0.0,0.0,0.04776739356178609,0.0,0.0,0.0,0.0,0.06334371754932502,0.06334371754932502,0.0,0.0,0.06230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,0.06334371754932502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612668743509865,0.06334371754932502,0.0,0.05711318795430945,0.0,0.0,0.0,0.0,0.06334371754932502,0.0,0.0,0.0,0.0
