,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.043478260869565216,0.02717391304347826,0.04891304347826087,0.0,0.03804347826086957,0.04891304347826087,0.04891304347826087,0.0,0.03804347826086957,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.04891304347826087,0.03260869565217391,0.03804347826086957,0.0,0.04891304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.010869565217391304,0.04891304347826087,0.0,0.0,0.04891304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.04891304347826087,0.04891304347826087,0.0,0.04891304347826087,0.0,0.04891304347826087,0.0,0.0,0.0,0.04891304347826087,0.0,0.0,0.04891304347826087,0.03804347826086957,0.0,0.0,0.0,0.043478260869565216,0.0,0.0
Fz,0.044444444444444446,0.037037037037037035,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.014814814814814815,0.014814814814814815,0.044444444444444446,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.044444444444444446,0.0,0.044444444444444446,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.044444444444444446,0.0,0.0
F3,0.034334763948497854,0.02145922746781116,0.06437768240343347,0.0,0.030042918454935622,0.06866952789699571,0.05150214592274678,0.0,0.030042918454935622,0.0,0.0,0.0,0.0,0.0,0.034334763948497854,0.0,0.06437768240343347,0.02575107296137339,0.030042918454935622,0.0,0.06866952789699571,0.0,0.0,0.0,0.0,0.0,0.0,0.008583690987124463,0.008583690987124463,0.04721030042918455,0.0,0.0,0.06437768240343347,0.0,0.0,0.0,0.0,0.0,0.0,0.04721030042918455,0.03862660944206009,0.0,0.04721030042918455,0.0,0.04721030042918455,0.0,0.0,0.0,0.06437768240343347,0.0,0.0,0.03862660944206009,0.030042918454935622,0.0,0.0,0.0,0.034334763948497854,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0088008800880088,0.005500550055005501,0.0088008800880088,0.0,0.06930693069306931,0.07150715071507151,0.06490649064906491,0.0,0.03850385038503851,0.0,0.0,0.0,0.0,0.0,0.0088008800880088,0.0,0.06930693069306931,0.061606160616061605,0.007700770077007701,0.0,0.07150715071507151,0.0,0.0,0.0,0.0,0.0,0.0,0.0022002200220022,0.0187018701870187,0.056105610561056105,0.0,0.0,0.06930693069306931,0.0,0.0,0.0,0.0,0.0,0.0,0.07150715071507151,0.0638063806380638,0.0,0.0088008800880088,0.0,0.025302530253025302,0.0,0.0,0.0,0.0704070407040704,0.0,0.0,0.0088008800880088,0.007700770077007701,0.0,0.0429042904290429,0.0,0.06820682068206821,0.0,0.0
FC1,0.006279434850863423,0.003924646781789639,0.011773940345368918,0.0,0.05023547880690738,0.14050235478806908,0.05337519623233909,0.0,0.027472527472527472,0.0,0.0,0.0,0.0,0.0,0.006279434850863423,0.0,0.076138147566719,0.04709576138147567,0.005494505494505495,0.0,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.0015698587127158557,0.013343799058084773,0.04866562009419152,0.0,0.0,0.0989010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.058084772370486655,0.04631083202511774,0.0,0.008634222919937205,0.0,0.02040816326530612,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.00706436420722135,0.005494505494505495,0.0,0.030612244897959183,0.0,0.06750392464678179,0.0,0.0
C3,0.008316008316008316,0.005197505197505198,0.013513513513513514,0.0,0.058212058212058215,0.07172557172557173,0.06964656964656965,0.0,0.036382536382536385,0.0,0.0,0.0,0.0,0.0,0.008316008316008316,0.0,0.07172557172557173,0.062370062370062374,0.007276507276507277,0.0,0.07172557172557173,0.0,0.0,0.0,0.0,0.0,0.0,0.002079002079002079,0.017671517671517672,0.062370062370062374,0.0,0.0,0.07172557172557173,0.0,0.0,0.0,0.0,0.0,0.0,0.06860706860706861,0.059251559251559255,0.0,0.011434511434511435,0.0,0.02702702702702703,0.0,0.0,0.0,0.07172557172557173,0.0,0.0,0.009355509355509356,0.007276507276507277,0.0,0.04054054054054054,0.0,0.06652806652806653,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07542908762420958,0.0,0.06142728093947606,0.07136404697380307,0.0,0.04923215898825655,0.0,0.0,0.05058717253839205,0.0,0.0,0.0,0.0,0.0,0.06368563685636856,0.0,0.02935862691960253,0.014905149051490514,0.056910569105691054,0.0,0.0,0.0,0.0,0.03071364046973803,0.02168021680216802,0.0,0.07588075880758807,0.0,0.03432700993676603,0.0,0.0,0.027551942186088526,0.0,0.0,0.018518518518518517,0.0,0.02981029810298103,0.0,0.023938572719060525,0.05058717253839205,0.03387533875338753,0.0,0.05510388437217705,0.0,0.0,0.0,0.0,0.0,0.07181571815718157,0.0,0.053297199638663056,0.0
TP9,0.013793103448275862,0.008620689655172414,0.013793103448275862,0.0,0.0603448275862069,0.06206896551724138,0.06206896551724138,0.0,0.05862068965517241,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.06206896551724138,0.05862068965517241,0.01206896551724138,0.0,0.06206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.020689655172413793,0.06206896551724138,0.0,0.0,0.06206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.06206896551724138,0.0603448275862069,0.0,0.013793103448275862,0.0,0.039655172413793106,0.0,0.0,0.0,0.06206896551724138,0.0,0.0,0.013793103448275862,0.01206896551724138,0.0,0.03793103448275862,0.0,0.06206896551724138,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06624452021432051,0.0,0.06527033609352167,0.06429615197272284,0.0,0.05211885046273746,0.0,0.0,0.05114466634193863,0.0,0.0,0.0,0.0,0.0,0.059912323429128105,0.0,0.031660983925962005,0.01607403799318071,0.053093034583536286,0.0,0.0,0.0,0.0,0.033122260107160253,0.023380418899171942,0.0,0.06624452021432051,0.0,0.037018996590355575,0.0,0.0,0.029712615684364344,0.0,0.0,0.019970774476376036,0.0,0.03214807598636142,0.0,0.025815879201169022,0.05406721870433512,0.03604481246955674,0.0,0.05893813930832927,0.0,0.0,0.0,0.0,0.0,0.06624452021432051,0.0,0.05747686312713103,0.0
