,bankssts-lh,caudalmiddlefrontal-rh,paracentral-rh,parstriangularis-lh,posteriorcingulate-rh,precentral-rh,superiorfrontal-rh,temporalpole-lh
bankssts-lh,0.31135531135531136,0.14652014652014653,0.12087912087912088,0.10256410256410256,0.07692307692307693,0.040293040293040296,0.10256410256410256,0.0989010989010989
caudalmiddlefrontal-rh,0.16507936507936508,0.2761904761904762,0.24444444444444444,0.0380952380952381,0.14603174603174604,0.01904761904761905,0.0,0.1111111111111111
paracentral-rh,0.13218390804597702,0.22701149425287356,0.27873563218390807,0.05747126436781609,0.12931034482758622,0.034482758620689655,0.014367816091954023,0.12643678160919541
parstriangularis-lh,0.14432989690721648,0.020618556701030927,0.05154639175257732,0.3865979381443299,0.0,0.08762886597938144,0.2268041237113402,0.08247422680412371
posteriorcingulate-rh,0.1125,0.24166666666666667,0.225,0.004166666666666667,0.2375,0.05,0.025,0.10416666666666667
precentral-rh,0.07878787878787878,0.07272727272727272,0.10909090909090909,0.05454545454545454,0.12727272727272726,0.26666666666666666,0.2,0.09090909090909091
superiorfrontal-rh,0.12315270935960591,0.019704433497536946,0.04433497536945813,0.15270935960591134,0.06896551724137931,0.2019704433497537,0.3497536945812808,0.03940886699507389
temporalpole-lh,0.15625,0.14285714285714285,0.16964285714285715,0.08482142857142858,0.09375,0.04017857142857143,0.026785714285714284,0.2857142857142857
