,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4583333333333333,0.225,0.0,0.0,0.0,0.0,0.125,0.19166666666666668
frontalpole-rh,0.2956521739130435,0.3565217391304348,0.0,0.0,0.0,0.0,0.06086956521739131,0.28695652173913044
fusiform-lh,0.0,0.0,0.2631578947368421,0.20574162679425836,0.2966507177033493,0.23444976076555024,0.0,0.0
inferiortemporal-lh,0.0,0.0,0.20915032679738563,0.3202614379084967,0.26143790849673204,0.20915032679738563,0.0,0.0
lingual-lh,0.0,0.0,0.24663677130044842,0.21973094170403587,0.3094170403587444,0.2242152466367713,0.0,0.0
parahippocampal-lh,0.0,0.0,0.25925925925925924,0.19047619047619047,0.2804232804232804,0.2698412698412698,0.0,0.0
rostralanteriorcingulate-lh,0.1875,0.0625,0.0,0.0,0.0,0.0,0.7083333333333334,0.041666666666666664
rostralanteriorcingulate-rh,0.2542372881355932,0.3559322033898305,0.0,0.0,0.0,0.0,0.05084745762711865,0.3389830508474576
