,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.47759103641456585,0.18067226890756302,0.01680672268907563,0.0056022408963585435,0.0,0.0,0.16246498599439776,0.1568627450980392
frontalpole-rh,0.15568862275449102,0.43353293413173655,0.010778443113772455,0.0023952095808383233,0.0,0.0,0.1317365269461078,0.26586826347305387
fusiform-lh,0.008743169398907104,0.014207650273224045,0.273224043715847,0.20327868852459016,0.25245901639344265,0.22950819672131148,0.006557377049180328,0.012021857923497269
inferiortemporal-lh,0.005722460658082976,0.005722460658082976,0.23319027181688126,0.3190271816881259,0.22603719599427755,0.20028612303290416,0.004291845493562232,0.005722460658082976
lingual-lh,0.0,0.0,0.2467700258397933,0.21059431524547803,0.3049095607235142,0.23772609819121446,0.0,0.0
parahippocampal-lh,0.0,0.0,0.2573170731707317,0.20365853658536584,0.2524390243902439,0.2865853658536585,0.0,0.0
rostralanteriorcingulate-lh,0.1656534954407295,0.1717325227963526,0.015197568389057751,0.0060790273556231,0.0,0.0,0.46048632218844987,0.18085106382978725
rostralanteriorcingulate-rh,0.1372328458942632,0.26321709786276715,0.015748031496062992,0.0044994375703037125,0.0,0.0,0.14623172103487064,0.4330708661417323
