,bankssts-lh,caudalmiddlefrontal-rh,paracentral-rh,parstriangularis-lh,posteriorcingulate-rh,precentral-rh,superiorfrontal-rh,temporalpole-lh
bankssts-lh,0.3454231433506045,0.14507772020725387,0.09671848013816926,0.08635578583765112,0.12953367875647667,0.03626943005181347,0.07081174438687392,0.08981001727115717
caudalmiddlefrontal-rh,0.1643835616438356,0.3013698630136986,0.1969178082191781,0.0273972602739726,0.2071917808219178,0.015410958904109588,0.0,0.08732876712328767
paracentral-rh,0.12790697674418605,0.21760797342192692,0.2724252491694352,0.03322259136212625,0.1877076411960133,0.03156146179401993,0.013289036544850499,0.11627906976744186
parstriangularis-lh,0.10786516853932585,0.011235955056179775,0.03146067415730337,0.3865168539325843,0.0044943820224719105,0.14831460674157304,0.2202247191011236,0.0898876404494382
posteriorcingulate-rh,0.1526032315978456,0.2459605026929982,0.19210053859964094,0.008976660682226212,0.289048473967684,0.02333931777378815,0.010771992818671455,0.07719928186714542
precentral-rh,0.0514018691588785,0.0397196261682243,0.0794392523364486,0.12383177570093458,0.0630841121495327,0.308411214953271,0.21962616822429906,0.11448598130841121
superiorfrontal-rh,0.0735930735930736,0.008658008658008658,0.0367965367965368,0.17532467532467533,0.032467532467532464,0.2554112554112554,0.33766233766233766,0.08008658008658008
temporalpole-lh,0.13345864661654136,0.10150375939849623,0.12593984962406016,0.07706766917293233,0.08458646616541353,0.06954887218045112,0.046992481203007516,0.3609022556390977
