,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3793103448275862,0.10344827586206896,0.13793103448275862,0.04597701149425287,0.0,0.0,0.1724137931034483,0.16091954022988506
frontalpole-rh,0.10204081632653061,0.42857142857142855,0.1836734693877551,0.04081632653061224,0.0,0.0,0.08163265306122448,0.16326530612244897
fusiform-lh,0.0851063829787234,0.13829787234042554,0.26595744680851063,0.10638297872340426,0.09574468085106383,0.1276595744680851,0.06382978723404255,0.11702127659574468
inferiortemporal-lh,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.2619047619047619,0.09523809523809523,0.11904761904761904,0.07142857142857142,0.09523809523809523
lingual-lh,0.0,0.0,0.20689655172413793,0.27586206896551724,0.2413793103448276,0.27586206896551724,0.0,0.0
parahippocampal-lh,0.0,0.0,0.2222222222222222,0.25,0.25,0.2777777777777778,0.0,0.0
rostralanteriorcingulate-lh,0.24050632911392406,0.12658227848101267,0.12658227848101267,0.05063291139240506,0.0,0.0,0.2911392405063291,0.16455696202531644
rostralanteriorcingulate-rh,0.15873015873015872,0.20634920634920634,0.2222222222222222,0.06349206349206349,0.0,0.0,0.14285714285714285,0.20634920634920634
