,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.15079365079365079,0.12698412698412698,0.11904761904761904,0.12896825396825398,0.13293650793650794,0.1349206349206349,0.07341269841269842,0.13293650793650794
caudalanteriorcingulate-rh,0.1417624521072797,0.13793103448275862,0.11877394636015326,0.12835249042145594,0.13218390804597702,0.13409961685823754,0.07471264367816093,0.13218390804597702
frontalpole-rh,0.12857142857142856,0.125,0.15,0.12678571428571428,0.12857142857142856,0.12857142857142856,0.08214285714285714,0.13035714285714287
paracentral-rh,0.1303538175046555,0.12290502793296089,0.1154562383612663,0.1713221601489758,0.12849162011173185,0.1303538175046555,0.07262569832402235,0.12849162011173185
posteriorcingulate-lh,0.13709677419354838,0.12903225806451613,0.12096774193548387,0.1310483870967742,0.1350806451612903,0.13709677419354838,0.07459677419354839,0.1350806451612903
posteriorcingulate-rh,0.13709677419354838,0.12903225806451613,0.12096774193548387,0.1310483870967742,0.1350806451612903,0.13709677419354838,0.07459677419354839,0.1350806451612903
rostralanteriorcingulate-rh,0.1091314031180401,0.11358574610244988,0.1291759465478842,0.11358574610244988,0.1091314031180401,0.1091314031180401,0.20489977728285078,0.111358574610245
rostralmiddlefrontal-lh,0.13690476190476192,0.12896825396825398,0.12103174603174603,0.13095238095238096,0.1349206349206349,0.13690476190476192,0.07539682539682539,0.1349206349206349
