,Fp1,F7,FT9,TP9,TP10,Fp2,PO8,AF8
Fp1,0.3695324283559578,0.2594268476621418,0.0,0.0,0.0,0.37104072398190047,0.0,0.0
F7,0.17901234567901234,0.5267489711934157,0.0,0.0,0.0,0.294238683127572,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.24949290060851928,0.28600405679513186,0.0,0.0,0.0,0.4645030425963489,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
