,Fp1,F7,TP9,O1,CP2,F8,Fp2,PO3
Fp1,0.34348561759729274,0.311336717428088,0.0,0.0,0.0,0.0,0.34517766497461927,0.0
F7,0.2641242937853107,0.4392655367231638,0.0,0.0,0.0,0.0,0.2966101694915254,0.0
TP9,0.0,0.0,0.49884526558891457,0.0,0.0,0.5011547344110855,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.4549266247379455,0.0,0.0,0.5450733752620545,0.0,0.0
Fp2,0.30280649926144754,0.30576070901033975,0.0,0.0,0.0,0.0,0.3914327917282127,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
