,Fp1,F7,FT9,P4,TP10,FT10,Fp2,AF8
Fp1,0.4918032786885246,0.0,0.0,0.0,0.0,0.0,0.5081967213114754,0.0
F7,0.0,0.85,0.15,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.046296296296296294,0.6666666666666666,0.0,0.0,0.0,0.28703703703703703,0.0
P4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.10163934426229508,0.0,0.19672131147540983,0.0,0.0,0.0,0.7016393442622951,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
