,Fp1,F7,FT9,TP9,TP10,CP2,F8,AF8
Fp1,0.4551569506726457,0.0,0.0,0.0,0.0,0.0,0.15022421524663676,0.39461883408071746
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.33497536945812806,0.0,0.0,0.0,0.0,0.0,0.33004926108374383,0.33497536945812806
AF8,0.42142857142857143,0.0,0.0,0.0,0.0,0.0,0.1595238095238095,0.41904761904761906
