,Fp1,F7,TP9,O1,CP2,F8,Fp2,PO3
Fp1,0.46117084826762245,0.1087216248506571,0.0,0.0,0.0,0.0,0.43010752688172044,0.0
F7,0.2366412213740458,0.47837150127226463,0.0,0.0,0.0,0.0,0.28498727735368956,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3926247288503254,0.1193058568329718,0.0,0.0,0.0,0.0,0.4880694143167028,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
