,Fp1,F7,FT9,P4,TP10,FT10,Fp2,AF8
Fp1,0.4117647058823529,0.19117647058823528,0.0,0.0,0.0,0.0,0.3694852941176471,0.027573529411764705
F7,0.22319474835886213,0.487964989059081,0.0,0.0,0.0,0.0,0.2888402625820569,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3540925266903915,0.23843416370106763,0.0,0.0,0.0,0.0,0.40747330960854095,0.0
AF8,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
