,Fp1,F7,TP9,O1,CP2,F8,Fp2,PO3
Fp1,0.4446280991735537,0.0,0.0,0.0,0.0,0.0,0.36198347107438017,0.1933884297520661
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.41634980988593157,0.0,0.0,0.0,0.0,0.0,0.4144486692015209,0.16920152091254753
PO3,0.21715328467153286,0.0,0.0,0.0,0.0,0.0,0.16605839416058393,0.6167883211678832
