,Fp1,F7,FT9,P4,TP10,FT10,Fp2,AF8
Fp1,0.4189079054604727,0.07253463732681337,0.0,0.0,0.0,0.0,0.4050529747351263,0.10350448247758762
F7,0.1357254290171607,0.35725429017160687,0.1918876755070203,0.0,0.17628705148205928,0.0,0.13884555382215288,0.0
FT9,0.0,0.16238159675236807,0.428958051420839,0.0,0.40866035182679294,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.15384615384615385,0.42097902097902096,0.0,0.4251748251748252,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.40980881130507063,0.07564422277639235,0.0,0.0,0.0,0.0,0.41313383208645055,0.10141313383208644
AF8,0.25244618395303325,0.0,0.0,0.0,0.0,0.0,0.24266144814090018,0.5048923679060665
