,Fp1,F7,FC1,TP10,AF7,P1,F6,AF8
Fp1,0.39462809917355374,0.030991735537190084,0.02066115702479339,0.09504132231404959,0.0743801652892562,0.12396694214876033,0.01652892561983471,0.24380165289256198
F7,0.019672131147540985,0.28032786885245903,0.14918032786885246,0.15901639344262294,0.15901639344262294,0.04918032786885246,0.1721311475409836,0.011475409836065573
FC1,0.015772870662460567,0.1529968454258675,0.30914826498422715,0.20662460567823343,0.08990536277602523,0.05362776025236593,0.11987381703470032,0.052050473186119876
TP10,0.06477093206951026,0.16429699842022116,0.20695102685624012,0.2938388625592417,0.0995260663507109,0.00315955766192733,0.10584518167456557,0.061611374407582936
AF7,0.05823627287853577,0.15973377703826955,0.09317803660565724,0.1064891846921797,0.3261231281198003,0.11813643926788686,0.13810316139767054,0.0
P1,0.11222444889779559,0.06012024048096192,0.06212424849699399,0.01002004008016032,0.1342685370741483,0.40480961923847697,0.08817635270541083,0.1282565130260521
F6,0.011320754716981131,0.2,0.13962264150943396,0.11886792452830189,0.15849056603773584,0.0830188679245283,0.28867924528301886,0.0
AF8,0.2590909090909091,0.020454545454545454,0.08409090909090909,0.1,0.0,0.13636363636363635,0.004545454545454545,0.39545454545454545
