,Fp1,F7,TP10,FT10,F4,P1,PO4,AF8
Fp1,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.5
F7,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.13636363636363635,0.0,0.8636363636363636,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
