,Fp1,TP10,AFz,F1,P1,AF8,AF4,F2
Fp1,0.2375,0.0625,0.2625,0.0,0.0,0.2375,0.2,0.0
TP10,0.20689655172413793,0.1724137931034483,0.20689655172413793,0.0,0.0,0.20689655172413793,0.20689655172413793,0.0
AFz,0.2375,0.0625,0.2625,0.0,0.0,0.2375,0.2,0.0
F1,0.0,0.0,0.0,0.3448275862068966,0.3103448275862069,0.0,0.0,0.3448275862068966
P1,0.0,0.0,0.0,0.33962264150943394,0.32075471698113206,0.0,0.0,0.33962264150943394
AF8,0.2375,0.0625,0.2625,0.0,0.0,0.2375,0.2,0.0
AF4,0.24242424242424243,0.06060606060606061,0.24242424242424243,0.0,0.0,0.24242424242424243,0.21212121212121213,0.0
F2,0.0,0.0,0.0,0.3448275862068966,0.3103448275862069,0.0,0.0,0.3448275862068966
