,frontalpole-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh
frontalpole-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.14463544754001187,0.14522821576763487,0.13930053349140487,0.14641375222288086,0.14404267931238884,0.14463544754001187,0.13574392412566685
inferiorparietal-rh,0.0,0.14259927797833935,0.14620938628158844,0.1407942238267148,0.14560770156438027,0.14681107099879662,0.14259927797833935,0.13537906137184116
isthmuscingulate-rh,0.0,0.13900796080832822,0.14145744029393753,0.15125535823637476,0.14145744029393753,0.14145744029393753,0.13962033067973056,0.14574402939375383
lateraloccipital-rh,0.0,0.14285714285714285,0.14642857142857144,0.14047619047619048,0.14583333333333334,0.14642857142857144,0.14285714285714285,0.1351190476190476
middletemporal-rh,0.0,0.14225181598062955,0.14588377723970944,0.14164648910411623,0.14527845036319612,0.14648910411622276,0.14225181598062955,0.13619854721549637
parahippocampal-rh,0.0,0.14513274336283186,0.14277286135693215,0.14041297935103245,0.143952802359882,0.14218289085545724,0.14690265486725665,0.13864306784660768
temporalpole-rh,0.0,0.14022140221402213,0.13899138991389914,0.14821648216482164,0.14022140221402213,0.13899138991389914,0.14206642066420663,0.15129151291512916
