,bankssts-lh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.4988066825775656,0.5011933174224343,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.4988066825775656,0.5011933174224343,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.0,0.5363321799307958,0.02768166089965398,0.09688581314878893,0.06920415224913495,0.2698961937716263
frontalpole-rh,0.0,0.0,0.0,0.022641509433962263,0.5433962264150943,0.18490566037735848,0.09056603773584905,0.15849056603773584
medialorbitofrontal-rh,0.0,0.0,0.0,0.07476635514018691,0.1526479750778816,0.4205607476635514,0.14330218068535824,0.2087227414330218
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.07960199004975124,0.12935323383084577,0.23383084577114427,0.3283582089552239,0.22885572139303484
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.1794871794871795,0.11794871794871795,0.1717948717948718,0.11794871794871795,0.4128205128205128
