,bankssts-lh,inferiorparietal-lh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.2549019607843137,0.0,0.27450980392156865,0.0,0.0392156862745098,0.0196078431372549,0.13725490196078433,0.27450980392156865
inferiorparietal-lh,0.0,0.3673469387755102,0.02040816326530612,0.32653061224489793,0.04081632653061224,0.24489795918367346,0.0,0.0
insula-lh,0.14736842105263157,0.010526315789473684,0.3684210526315789,0.010526315789473684,0.021052631578947368,0.08421052631578947,0.1368421052631579,0.22105263157894736
lingual-lh,0.0,0.2916666666666667,0.020833333333333332,0.3958333333333333,0.0,0.2916666666666667,0.0,0.0
middletemporal-lh,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.0,0.3684210526315789,0.0,0.10526315789473684,0.10526315789473684
parahippocampal-lh,0.0,0.1694915254237288,0.1016949152542373,0.23728813559322035,0.0,0.3389830508474576,0.11864406779661017,0.03389830508474576
superiortemporal-lh,0.10638297872340426,0.0,0.23404255319148937,0.0,0.0425531914893617,0.1702127659574468,0.2765957446808511,0.1702127659574468
transversetemporal-lh,0.19718309859154928,0.0,0.29577464788732394,0.0,0.028169014084507043,0.056338028169014086,0.14084507042253522,0.28169014084507044
