,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.04975124378109453,0.03233830845771144,0.0,0.0,0.024875621890547265,0.017412935323383085,0.017412935323383085,0.014925373134328358,0.029850746268656716,0.009950248756218905,0.009950248756218905,0.02736318407960199,0.0,0.02736318407960199,0.024875621890547265,0.0,0.012437810945273632,0.0,0.009950248756218905,0.0,0.02736318407960199,0.0,0.017412935323383085,0.0024875621890547263,0.029850746268656716,0.05223880597014925,0.03731343283582089,0.03731343283582089,0.04228855721393035,0.0,0.0,0.03233830845771144,0.012437810945273632,0.0,0.0,0.0,0.0,0.0,0.0,0.0024875621890547263,0.029850746268656716,0.024875621890547265,0.004975124378109453,0.03233830845771144,0.017412935323383085,0.03980099502487562,0.012437810945273632,0.022388059701492536,0.01990049751243781,0.03482587064676617,0.04975124378109453,0.004975124378109453,0.014925373134328358,0.0,0.0,0.03482587064676617,0.017412935323383085,0.017412935323383085,0.0,0.0,0.01990049751243781
F3,0.03289473684210526,0.046052631578947366,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.043859649122807015,0.0,0.02631578947368421,0.008771929824561403,0.0,0.008771929824561403,0.006578947368421052,0.010964912280701754,0.02850877192982456,0.0,0.02631578947368421,0.015350877192982455,0.041666666666666664,0.0,0.0,0.019736842105263157,0.02631578947368421,0.03508771929824561,0.04824561403508772,0.02631578947368421,0.021929824561403508,0.0,0.0,0.046052631578947366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019736842105263157,0.039473684210526314,0.006578947368421052,0.021929824561403508,0.02631578947368421,0.03289473684210526,0.019736842105263157,0.02850877192982456,0.03728070175438596,0.03508771929824561,0.015350877192982455,0.02850877192982456,0.0,0.0,0.013157894736842105,0.0,0.04824561403508772,0.03289473684210526,0.03289473684210526,0.0,0.0,0.0021929824561403508
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.02823529411764706,0.047058823529411764,0.0,0.0,0.04470588235294118,0.0,0.0,0.0,0.047058823529411764,0.0,0.03058823529411765,0.002352941176470588,0.0,0.002352941176470588,0.0,0.01411764705882353,0.03294117647058824,0.0,0.03058823529411765,0.018823529411764704,0.047058823529411764,0.0,0.0,0.023529411764705882,0.021176470588235293,0.03058823529411765,0.047058823529411764,0.021176470588235293,0.01647058823529412,0.0,0.0,0.04470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.04,0.0,0.02588235294117647,0.021176470588235293,0.03764705882352941,0.01411764705882353,0.03294117647058824,0.042352941176470586,0.04,0.009411764705882352,0.023529411764705882,0.0,0.0,0.01647058823529412,0.0,0.047058823529411764,0.03764705882352941,0.03764705882352941,0.0,0.0,0.0
FC1,0.008896797153024912,0.0,0.0,0.0,0.0,0.051601423487544484,0.02491103202846975,0.05338078291814947,0.0,0.0498220640569395,0.0,0.05338078291814947,0.0,0.03558718861209965,0.042704626334519574,0.0,0.0,0.030249110320284697,0.0,0.0,0.0,0.0,0.04804270462633452,0.0,0.0,0.012455516014234875,0.0,0.0035587188612099642,0.042704626334519574,0.0,0.026690391459074734,0.0,0.051601423487544484,0.0,0.033807829181494664,0.03914590747330961,0.0,0.0,0.0,0.0,0.0,0.04092526690391459,0.0,0.0,0.0,0.04804270462633452,0.0,0.0,0.0,0.04448398576512456,0.010676156583629894,0.046263345195729534,0.05338078291814947,0.0,0.028469750889679714,0.0,0.0,0.0,0.033807829181494664,0.03914590747330961,0.046263345195729534
C3,0.017857142857142856,0.0,0.0,0.0,0.0,0.05357142857142857,0.05,0.05357142857142857,0.0,0.04642857142857143,0.0,0.05357142857142857,0.0,0.05357142857142857,0.05357142857142857,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.025,0.0,0.007142857142857143,0.05357142857142857,0.0,0.0,0.0,0.05,0.0,0.017857142857142856,0.025,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.05357142857142857,0.02142857142857143,0.039285714285714285,0.05357142857142857,0.0,0.0035714285714285713,0.0,0.0,0.0,0.02142857142857143,0.025,0.05357142857142857
T7,0.007233273056057866,0.0,0.0,0.0,0.0,0.05063291139240506,0.023508137432188065,0.05244122965641953,0.0,0.05063291139240506,0.0,0.05244122965641953,0.0,0.034358047016274866,0.04159132007233273,0.0,0.0,0.0325497287522604,0.0,0.0,0.0,0.0,0.04701627486437613,0.0,0.0,0.0108499095840868,0.0,0.0018083182640144665,0.04159132007233273,0.0,0.028933092224231464,0.0,0.054249547920433995,0.0,0.034358047016274866,0.04159132007233273,0.0,0.0,0.0,0.0,0.0,0.039783001808318265,0.0,0.0,0.0,0.04701627486437613,0.0,0.0,0.0,0.0433996383363472,0.009041591320072333,0.048824593128390596,0.054249547920433995,0.0,0.03074141048824593,0.0,0.0,0.0,0.034358047016274866,0.04159132007233273,0.045207956600361664
TP9,0.020989505247376312,0.03298350824587706,0.0,0.0,0.02848575712143928,0.0,0.0,0.0,0.0704647676161919,0.0,0.038980509745127435,0.004497751124437781,0.0,0.004497751124437781,0.0029985007496251873,0.008995502248875561,0.046476761619190406,0.0,0.046476761619190406,0.020989505247376312,0.037481259370314844,0.0,0.0,0.014992503748125937,0.01649175412293853,0.022488755622188907,0.06746626686656672,0.01649175412293853,0.013493253373313344,0.0,0.0,0.031484257871064465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031484257871064465,0.026986506746626688,0.0029985007496251873,0.034482758620689655,0.01649175412293853,0.0239880059970015,0.01199400299850075,0.046476761619190406,0.026986506746626688,0.05547226386806597,0.008995502248875561,0.017991004497751123,0.0,0.0,0.010494752623688156,0.0,0.035982008995502246,0.05247376311844078,0.049475262368815595,0.0,0.0,0.0
CP5,0.0038684719535783366,0.0,0.0,0.0,0.0,0.05029013539651837,0.02127659574468085,0.05222437137330754,0.0,0.05222437137330754,0.0,0.05222437137330754,0.0,0.03288201160541586,0.04061895551257253,0.0,0.0,0.03481624758220503,0.0,0.0,0.0,0.0,0.04642166344294004,0.0,0.0,0.007736943907156673,0.0,0.0,0.04061895551257253,0.0,0.030947775628626693,0.0,0.05415860735009671,0.0,0.0367504835589942,0.04448742746615087,0.0,0.0,0.0,0.0,0.0,0.03868471953578337,0.0,0.0,0.0,0.04642166344294004,0.0,0.0,0.0,0.0425531914893617,0.005802707930367505,0.05222437137330754,0.05415860735009671,0.0,0.03288201160541586,0.0,0.0,0.0,0.0367504835589942,0.04448742746615087,0.04448742746615087
CP1,0.012578616352201259,0.029350104821802937,0.0,0.0,0.029350104821802937,0.0,0.0,0.0,0.06079664570230608,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.012578616352201259,0.06079664570230608,0.0,0.05870020964360587,0.031446540880503145,0.03773584905660377,0.0,0.0,0.020964360587002098,0.006289308176100629,0.014675052410901468,0.05241090146750524,0.006289308176100629,0.0020964360587002098,0.0,0.0,0.027253668763102725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04612159329140461,0.023060796645702306,0.0,0.050314465408805034,0.006289308176100629,0.029350104821802937,0.0,0.06079664570230608,0.029350104821802937,0.06079664570230608,0.0,0.008385744234800839,0.0,0.0,0.014675052410901468,0.0,0.029350104821802937,0.06079664570230608,0.06079664570230608,0.0,0.0,0.0
Pz,0.013119533527696793,0.0029154518950437317,0.0,0.0,0.0,0.043731778425655975,0.021865889212827987,0.043731778425655975,0.0014577259475218659,0.04081632653061224,0.0,0.06851311953352769,0.0,0.03498542274052478,0.04081632653061224,0.0,0.0,0.026239067055393587,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.004373177842565598,0.016034985422740525,0.0058309037900874635,0.008746355685131196,0.04081632653061224,0.0,0.023323615160349854,0.0029154518950437317,0.052478134110787174,0.0,0.027696793002915453,0.033527696793002916,0.0,0.0,0.0,0.0,0.0014577259475218659,0.03935860058309038,0.0,0.0058309037900874635,0.0,0.0597667638483965,0.0,0.0,0.0,0.04227405247813411,0.014577259475218658,0.04518950437317784,0.06559766763848396,0.0,0.02478134110787172,0.004373177842565598,0.0,0.0,0.027696793002915453,0.033527696793002916,0.04081632653061224
