,entorhinal-lh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.3103448275862069,0.20689655172413793,0.25862068965517243,0.10344827586206896,0.0,0.08620689655172414,0.0,0.034482758620689655
insula-lh,0.22727272727272727,0.36363636363636365,0.22727272727272727,0.0,0.0,0.0,0.0,0.18181818181818182
lateralorbitofrontal-lh,0.2222222222222222,0.19047619047619047,0.4126984126984127,0.031746031746031744,0.0,0.1111111111111111,0.0,0.031746031746031744
medialorbitofrontal-lh,0.16666666666666666,0.0,0.08333333333333333,0.3541666666666667,0.0,0.16666666666666666,0.22916666666666666,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.11864406779661017,0.0,0.1864406779661017,0.13559322033898305,0.0,0.5254237288135594,0.03389830508474576,0.0
temporalpole-lh,0.05555555555555555,0.0,0.0,0.3611111111111111,0.0,0.1111111111111111,0.4722222222222222,0.0
transversetemporal-rh,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.8235294117647058
