,bankssts-rh,entorhinal-lh,entorhinal-rh,medialorbitofrontal-lh,parsopercularis-lh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
bankssts-rh,0.7264957264957265,0.07264957264957266,0.1623931623931624,0.0,0.0,0.038461538461538464,0.0,0.0
entorhinal-lh,0.04310344827586207,0.4454022988505747,0.0,0.28735632183908044,0.14080459770114942,0.05172413793103448,0.0,0.031609195402298854
entorhinal-rh,0.11604095563139932,0.0,0.7337883959044369,0.0,0.0,0.0034129692832764505,0.0,0.14675767918088736
medialorbitofrontal-lh,0.0,0.2571428571428571,0.0,0.4380952380952381,0.24047619047619048,0.02857142857142857,0.02619047619047619,0.009523809523809525
parsopercularis-lh,0.0,0.16477272727272727,0.0,0.3210227272727273,0.46875,0.045454545454545456,0.0,0.0
temporalpole-lh,0.04564315352697095,0.0912863070539419,0.012448132780082987,0.058091286307053944,0.07468879668049792,0.7012448132780082,0.0,0.016597510373443983
temporalpole-rh,0.0,0.0,0.0,0.05829596412556054,0.0,0.0,0.9417040358744395,0.0
transversetemporal-lh,0.0,0.03879310344827586,0.1896551724137931,0.008620689655172414,0.0,0.008620689655172414,0.0,0.7543103448275862
