,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,temporalpole-lh
caudalanteriorcingulate-lh,0.31952662721893493,0.16863905325443787,0.0650887573964497,0.08284023668639054,0.09763313609467456,0.03254437869822485,0.15088757396449703,0.08284023668639054
caudalanteriorcingulate-rh,0.21189591078066913,0.379182156133829,0.05947955390334572,0.05204460966542751,0.055762081784386616,0.11895910780669144,0.11524163568773234,0.007434944237918215
entorhinal-lh,0.203125,0.15625,0.640625,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.13008130081300814,0.04065040650406504,0.0,0.24796747967479674,0.024390243902439025,0.16666666666666666,0.22764227642276422,0.16260162601626016
lateralorbitofrontal-lh,0.19594594594594594,0.10135135135135136,0.0,0.02027027027027027,0.5202702702702703,0.0,0.13513513513513514,0.02702702702702703
medialorbitofrontal-lh,0.06880733944954129,0.12844036697247707,0.0,0.20642201834862386,0.0,0.2706422018348624,0.1926605504587156,0.13302752293577982
rostralanteriorcingulate-lh,0.171875,0.084375,0.0,0.171875,0.075,0.11875,0.240625,0.1375
temporalpole-lh,0.15763546798029557,0.0,0.0,0.18719211822660098,0.029556650246305417,0.12315270935960591,0.20689655172413793,0.2955665024630542
