,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsopercularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.34989200863930886,0.16846652267818574,0.08855291576673865,0.10583153347732181,0.0,0.05183585313174946,0.13822894168466524,0.09719222462203024
frontalpole-rh,0.17278617710583152,0.3282937365010799,0.05183585313174946,0.12958963282937366,0.0,0.08855291576673865,0.1771058315334773,0.05183585313174946
medialorbitofrontal-lh,0.09544468546637744,0.06073752711496746,0.2928416485900217,0.1822125813449024,0.0824295010845987,0.1279826464208243,0.1193058568329718,0.039045553145336226
medialorbitofrontal-rh,0.09744408945686901,0.10862619808306709,0.14057507987220447,0.26038338658146964,0.05910543130990415,0.16932907348242812,0.13738019169329074,0.027156549520766772
parsopercularis-rh,0.0,0.002932551319648094,0.11143695014662756,0.11143695014662756,0.5835777126099707,0.11143695014662756,0.06451612903225806,0.01466275659824047
rostralanteriorcingulate-lh,0.057692307692307696,0.09423076923076923,0.12115384615384615,0.21923076923076923,0.07307692307692308,0.27884615384615385,0.1346153846153846,0.021153846153846155
rostralanteriorcingulate-rh,0.12595419847328243,0.16030534351145037,0.09732824427480916,0.14885496183206107,0.03435114503816794,0.1183206106870229,0.26908396946564883,0.04580152671755725
temporalpole-rh,0.13522012578616352,0.08176100628930817,0.050314465408805034,0.04716981132075472,0.006289308176100629,0.02830188679245283,0.06918238993710692,0.5817610062893082
