,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,precentral-lh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.15873015873015872,0.12698412698412698,0.14512471655328799,0.1473922902494331,0.14512471655328799,0.07256235827664399,0.1111111111111111,0.09297052154195011
parstriangularis-rh,0.1063063063063063,0.16036036036036036,0.14954954954954955,0.15135135135135136,0.15135135135135136,0.05225225225225225,0.12432432432432433,0.1045045045045045
postcentral-lh,0.10810810810810811,0.13006756756756757,0.15878378378378377,0.16047297297297297,0.15371621621621623,0.06418918918918919,0.11486486486486487,0.1097972972972973
precentral-lh,0.10726072607260725,0.13036303630363036,0.15841584158415842,0.16006600660066006,0.15346534653465346,0.0627062706270627,0.11716171617161716,0.11056105610561057
precentral-rh,0.10996563573883161,0.1323024054982818,0.1563573883161512,0.15807560137457044,0.15807560137457044,0.058419243986254296,0.11855670103092783,0.10824742268041238
superiorparietal-rh,0.1103448275862069,0.09655172413793103,0.12413793103448276,0.12413793103448276,0.11379310344827587,0.25862068965517243,0.05172413793103448,0.1206896551724138
superiortemporal-lh,0.10805084745762712,0.1440677966101695,0.15254237288135594,0.15677966101694915,0.15254237288135594,0.03177966101694915,0.16101694915254236,0.09322033898305085
superiortemporal-rh,0.09111111111111111,0.1288888888888889,0.1511111111111111,0.15333333333333332,0.14444444444444443,0.08222222222222222,0.09777777777777778,0.1511111111111111
