,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.2545454545454545,0.06363636363636363,0.05454545454545454,0.18181818181818182,0.10909090909090909,0.05454545454545454,0.22727272727272727,0.05454545454545454
postcentral-lh,0.02631578947368421,0.22180451127819548,0.20300751879699247,0.007518796992481203,0.12781954887218044,0.11654135338345864,0.10902255639097744,0.18796992481203006
precentral-lh,0.019455252918287938,0.21011673151750973,0.22568093385214008,0.0,0.1245136186770428,0.13618677042801555,0.08560311284046693,0.19844357976653695
rostralmiddlefrontal-rh,0.31343283582089554,0.014925373134328358,0.0,0.29850746268656714,0.08955223880597014,0.0,0.2835820895522388,0.0
superiorparietal-lh,0.04838709677419355,0.12903225806451613,0.13306451612903225,0.028225806451612902,0.2217741935483871,0.1975806451612903,0.09274193548387097,0.14919354838709678
superiorparietal-rh,0.021834061135371178,0.13537117903930132,0.14847161572052403,0.0,0.2183406113537118,0.25327510917030566,0.0611353711790393,0.1615720524017467
superiortemporal-lh,0.12626262626262627,0.13636363636363635,0.10606060606060606,0.10101010101010101,0.10606060606060606,0.06565656565656566,0.25252525252525254,0.10606060606060606
superiortemporal-rh,0.018867924528301886,0.18867924528301888,0.18867924528301888,0.0,0.14339622641509434,0.13962264150943396,0.07547169811320754,0.24528301886792453
