,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
postcentral-lh,0.1326530612244898,0.11224489795918367,0.1326530612244898,0.1326530612244898,0.11224489795918367,0.12585034013605442,0.1326530612244898,0.11904761904761904
postcentral-rh,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12186379928315412
precentral-lh,0.1326530612244898,0.11224489795918367,0.1326530612244898,0.1326530612244898,0.11224489795918367,0.12585034013605442,0.1326530612244898,0.11904761904761904
precentral-rh,0.1326530612244898,0.11224489795918367,0.1326530612244898,0.1326530612244898,0.11224489795918367,0.12585034013605442,0.1326530612244898,0.11904761904761904
superiorparietal-rh,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12544802867383512,0.12186379928315412
superiortemporal-lh,0.12745098039215685,0.10784313725490197,0.12418300653594772,0.12745098039215685,0.10784313725490197,0.16666666666666666,0.12418300653594772,0.11437908496732026
superiortemporal-rh,0.1326530612244898,0.11224489795918367,0.1326530612244898,0.1326530612244898,0.11224489795918367,0.12585034013605442,0.1326530612244898,0.11904761904761904
supramarginal-lh,0.1284722222222222,0.11805555555555555,0.1284722222222222,0.1284722222222222,0.11805555555555555,0.1284722222222222,0.1284722222222222,0.12152777777777778
