,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04665314401622718,0.0,0.0,0.0486815415821501,0.04462474645030426,0.0,0.04259634888438134,0.0486815415821501,0.04665314401622718,0.0,0.0,0.0,0.0,0.0,0.0486815415821501,0.0,0.0,0.030425963488843813,0.032454361054766734,0.02636916835699797,0.0,0.006085192697768763,0.0,0.0,0.04056795131845842,0.0486815415821501,0.0,0.0,0.028397565922920892,0.0,0.012170385395537525,0.0,0.0,0.0486815415821501,0.032454361054766734,0.0486815415821501,0.0,0.04462474645030426,0.0,0.04462474645030426,0.04665314401622718,0.04259634888438134,0.0,0.0,0.012170385395537525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04462474645030426,0.0,0.04462474645030426,0.0,0.0,0.038539553752535496
Fz,0.0,0.05637982195845697,0.004451038575667656,0.0,0.0,0.05934718100890208,0.0,0.0,0.0,0.011869436201780416,0.05934718100890208,0.050445103857566766,0.0,0.008902077151335312,0.0,0.05341246290801187,0.05192878338278932,0.002967359050445104,0.0,0.002967359050445104,0.020771513353115726,0.002967359050445104,0.016320474777448073,0.0,0.0,0.0,0.04599406528189911,0.04599406528189911,0.004451038575667656,0.004451038575667656,0.0,0.020771513353115726,0.04302670623145401,0.0,0.0,0.0,0.05934718100890208,0.0,0.05341246290801187,0.0,0.0,0.0,0.03560830860534125,0.016320474777448073,0.008902077151335312,0.0,0.020771513353115726,0.040059347181008904,0.0,0.0,0.020771513353115726,0.040059347181008904,0.05934718100890208,0.004451038575667656,0.0,0.04154302670623145,0.0,0.011869436201780416,0.0,0.020771513353115726,0.0,0.0
F3,0.0,0.010416666666666666,0.03125,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.03125,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.03125,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.010416666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0
F7,0.025559105431309903,0.0,0.0,0.06602768903088392,0.059637912673056445,0.0,0.027689030883919063,0.02875399361022364,0.03407880724174654,0.003194888178913738,0.0,0.0,0.0,0.008519701810436636,0.026624068157614485,0.0,0.0,0.029818956336528223,0.01703940362087327,0.026624068157614485,0.0,0.01597444089456869,0.0,0.0,0.055378061767838126,0.046858359957401494,0.0,0.0,0.029818956336528223,0.007454739084132056,0.019169329073482427,0.0010649627263045794,0.0,0.0308839190628328,0.023429179978700747,0.0670926517571885,0.0,0.03301384451544196,0.0,0.059637912673056445,0.06283280085197018,0.051118210862619806,0.0,0.007454739084132056,0.007454739084132056,0.0,0.0,0.0,0.0,0.0,0.0010649627263045794,0.0,0.0,0.003194888178913738,0.0,0.0010649627263045794,0.054313099041533544,0.011714589989350373,0.023429179978700747,0.0,0.0,0.03301384451544196
FT9,0.024464831804281346,0.0,0.0,0.06116207951070336,0.06116207951070336,0.0,0.026503567787971458,0.026503567787971458,0.0326197757390418,0.0061162079510703364,0.0,0.0,0.0,0.011213047910295617,0.023445463812436288,0.0010193679918450561,0.0010193679918450561,0.03160040774719674,0.0163098878695209,0.02854230377166157,0.0020387359836901123,0.01834862385321101,0.0,0.0,0.05708460754332314,0.04281345565749235,0.0,0.0,0.03160040774719674,0.010193679918450561,0.020387359836901122,0.004077471967380225,0.0010193679918450561,0.027522935779816515,0.022426095820591234,0.060142711518858305,0.0,0.03160040774719674,0.0,0.060142711518858305,0.06218144750254842,0.05198776758409786,0.0,0.010193679918450561,0.0050968399592252805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061162079510703364,0.0,0.0,0.05402650356778797,0.014271151885830785,0.021406727828746176,0.0010193679918450561,0.0,0.0326197757390418
FC5,0.0,0.04600484261501211,0.004842615012106538,0.0,0.002421307506053269,0.0811138014527845,0.0,0.0,0.0,0.014527845036319613,0.07263922518159806,0.04116222760290557,0.0,0.012106537530266344,0.0,0.04963680387409201,0.04721549636803874,0.007263922518159807,0.0,0.007263922518159807,0.021791767554479417,0.007263922518159807,0.013317191283292978,0.0,0.004842615012106538,0.0,0.0387409200968523,0.03753026634382567,0.00847457627118644,0.00847457627118644,0.0,0.021791767554479417,0.039951573849878935,0.0,0.0,0.0,0.0774818401937046,0.0,0.044794188861985475,0.0012106537530266344,0.0,0.0012106537530266344,0.029055690072639227,0.018159806295399514,0.007263922518159807,0.0,0.018159806295399514,0.03268765133171913,0.0,0.0,0.01694915254237288,0.03268765133171913,0.053268765133171914,0.00847457627118644,0.0,0.03389830508474576,0.0,0.014527845036319613,0.0,0.021791767554479417,0.0,0.0
FC1,0.040998217468805706,0.0,0.0,0.04634581105169341,0.04634581105169341,0.0,0.044563279857397504,0.044563279857397504,0.04634581105169341,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0338680926916221,0.0285204991087344,0.030303030303030304,0.0,0.012477718360071301,0.0,0.0,0.0427807486631016,0.04634581105169341,0.0,0.0,0.03208556149732621,0.0,0.017825311942959002,0.0,0.0,0.04634581105169341,0.035650623885918005,0.04634581105169341,0.0,0.04634581105169341,0.0,0.04634581105169341,0.04634581105169341,0.044563279857397504,0.0,0.0,0.0071301247771836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04634581105169341,0.0053475935828877,0.035650623885918005,0.0,0.0,0.040998217468805706
C3,0.04411764705882353,0.0,0.0,0.04779411764705882,0.04411764705882353,0.0,0.042279411764705885,0.04779411764705882,0.04595588235294118,0.0,0.0,0.0,0.0,0.0,0.04595588235294118,0.0,0.0,0.03125,0.029411764705882353,0.027573529411764705,0.0,0.009191176470588236,0.0,0.0,0.04044117647058824,0.04963235294117647,0.0,0.0,0.029411764705882353,0.0,0.014705882352941176,0.0,0.0,0.04963235294117647,0.03308823529411765,0.04963235294117647,0.0,0.04411764705882353,0.0,0.04411764705882353,0.04595588235294118,0.042279411764705885,0.0,0.0,0.012867647058823529,0.0,0.0,0.0,0.0,0.0,0.001838235294117647,0.0,0.0,0.0,0.0,0.001838235294117647,0.04411764705882353,0.001838235294117647,0.04044117647058824,0.0,0.0,0.03860294117647059
T7,0.0380952380952381,0.0,0.0,0.050793650793650794,0.047619047619047616,0.0,0.04126984126984127,0.04285714285714286,0.047619047619047616,0.0,0.0,0.0,0.0,0.0015873015873015873,0.0380952380952381,0.0,0.0,0.031746031746031744,0.025396825396825397,0.02857142857142857,0.0,0.012698412698412698,0.0,0.0,0.044444444444444446,0.050793650793650794,0.0,0.0,0.03015873015873016,0.0,0.01746031746031746,0.0,0.0,0.044444444444444446,0.03333333333333333,0.050793650793650794,0.0,0.04285714285714286,0.0,0.047619047619047616,0.049206349206349205,0.046031746031746035,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.006349206349206349,0.03492063492063492,0.0,0.0,0.0380952380952381
TP9,0.0,0.016304347826086956,0.010869565217391304,0.01358695652173913,0.021739130434782608,0.02717391304347826,0.0,0.0,0.0,0.043478260869565216,0.024456521739130436,0.01358695652173913,0.0,0.043478260869565216,0.0,0.029891304347826088,0.029891304347826088,0.03260869565217391,0.0,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.0,0.0,0.02717391304347826,0.0,0.021739130434782608,0.010869565217391304,0.035326086956521736,0.035326086956521736,0.016304347826086956,0.03804347826086957,0.029891304347826088,0.0,0.0,0.010869565217391304,0.024456521739130436,0.002717391304347826,0.021739130434782608,0.019021739130434784,0.016304347826086956,0.019021739130434784,0.005434782608695652,0.04619565217391304,0.0,0.0,0.021739130434782608,0.008152173913043478,0.0,0.0,0.0,0.016304347826086956,0.024456521739130436,0.03260869565217391,0.0,0.005434782608695652,0.016304347826086956,0.04619565217391304,0.0,0.029891304347826088,0.0,0.01358695652173913
