,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.02564102564102564,0.03418803418803419,0.03418803418803419,0.0,0.0,0.03418803418803419,0.0,0.03418803418803419,0.0,0.0,0.017094017094017096,0.0,0.0,0.03418803418803419,0.03418803418803419,0.03418803418803419,0.03418803418803419,0.03418803418803419,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418803418803419,0.0,0.03418803418803419,0.03418803418803419,0.03418803418803419,0.0,0.03418803418803419,0.03418803418803419,0.0,0.03418803418803419,0.0,0.0,0.0,0.03418803418803419,0.0,0.0,0.0,0.03418803418803419,0.0,0.0,0.03418803418803419,0.0,0.03418803418803419,0.03418803418803419,0.03418803418803419,0.03418803418803419,0.0,0.03418803418803419,0.03418803418803419,0.0,0.0,0.0,0.03418803418803419,0.0,0.03418803418803419
Fz,0.006741573033707865,0.05393258426966292,0.02696629213483146,0.0,0.0,0.02247191011235955,0.0,0.024719101123595506,0.0,0.0044943820224719105,0.02696629213483146,0.0,0.0,0.051685393258426963,0.017977528089887642,0.03146067415730337,0.056179775280898875,0.058426966292134834,0.006741573033707865,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017977528089887642,0.0,0.02696629213483146,0.02696629213483146,0.017977528089887642,0.0022471910112359553,0.01348314606741573,0.03146067415730337,0.0,0.02247191011235955,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.058426966292134834,0.0,0.0,0.058426966292134834,0.0,0.0449438202247191,0.058426966292134834,0.04719101123595506,0.015730337078651686,0.0,0.008988764044943821,0.015730337078651686,0.0,0.0,0.0,0.03146067415730337,0.0,0.056179775280898875
F3,0.008695652173913044,0.043478260869565216,0.05217391304347826,0.0,0.0,0.02608695652173913,0.0,0.02608695652173913,0.0,0.0,0.020289855072463767,0.0,0.0,0.03188405797101449,0.03188405797101449,0.02608695652173913,0.05217391304347826,0.057971014492753624,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02318840579710145,0.0,0.02608695652173913,0.02608695652173913,0.02318840579710145,0.0,0.017391304347826087,0.02608695652173913,0.0,0.02608695652173913,0.0,0.0,0.0,0.04927536231884058,0.0,0.0,0.0,0.04927536231884058,0.0,0.0,0.04927536231884058,0.0,0.057971014492753624,0.043478260869565216,0.057971014492753624,0.020289855072463767,0.0,0.028985507246376812,0.020289855072463767,0.0,0.0,0.0,0.02608695652173913,0.0,0.03768115942028986
F7,0.0,0.0,0.0,0.05901639344262295,0.06229508196721312,0.0,0.05573770491803279,0.0,0.0,0.02622950819672131,0.0,0.0,0.04590163934426229,0.0,0.0,0.0,0.0,0.0,0.013114754098360656,0.0,0.0,0.05901639344262295,0.06229508196721312,0.06229508196721312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05245901639344262,0.0,0.0,0.05901639344262295,0.0,0.0,0.0,0.06229508196721312,0.0,0.06229508196721312,0.05901639344262295,0.05901639344262295,0.0,0.05245901639344262,0.0,0.0,0.019672131147540985,0.0,0.0,0.0,0.0,0.0,0.003278688524590164,0.0,0.0,0.06229508196721312,0.0,0.0,0.06229508196721312,0.0
FT9,0.0,0.0,0.0,0.05757575757575758,0.06060606060606061,0.0,0.05454545454545454,0.0,0.0,0.02727272727272727,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.05757575757575758,0.06363636363636363,0.06363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051515151515151514,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.06363636363636363,0.0,0.06363636363636363,0.05757575757575758,0.05757575757575758,0.0,0.051515151515151514,0.0,0.0,0.021212121212121213,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.06363636363636363,0.0,0.0,0.06363636363636363,0.0
FC5,0.01079136690647482,0.039568345323741004,0.02877697841726619,0.0,0.0,0.03597122302158273,0.0,0.039568345323741004,0.0,0.0,0.03237410071942446,0.0,0.0,0.039568345323741004,0.02877697841726619,0.039568345323741004,0.039568345323741004,0.039568345323741004,0.0,0.017985611510791366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.039568345323741004,0.039568345323741004,0.02877697841726619,0.0,0.02158273381294964,0.039568345323741004,0.0,0.03597122302158273,0.0,0.0,0.0,0.039568345323741004,0.0,0.0,0.0,0.039568345323741004,0.0,0.0,0.039568345323741004,0.0,0.03597122302158273,0.039568345323741004,0.03597122302158273,0.025179856115107913,0.0,0.014388489208633094,0.025179856115107913,0.0,0.0,0.0,0.039568345323741004,0.0,0.039568345323741004
FC1,0.0,0.0,0.0,0.05067567567567568,0.05405405405405406,0.0,0.06756756756756757,0.0,0.0,0.016891891891891893,0.0,0.0,0.060810810810810814,0.0,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0,0.0,0.05067567567567568,0.060810810810810814,0.07094594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04391891891891892,0.0,0.0,0.05067567567567568,0.0,0.0,0.0,0.060810810810810814,0.0,0.07094594594594594,0.06418918918918919,0.05067567567567568,0.0,0.060810810810810814,0.0,0.0,0.010135135135135136,0.0,0.0,0.0,0.0,0.0,0.02027027027027027,0.0,0.0,0.060810810810810814,0.0,0.0,0.07094594594594594,0.0
C3,0.010238907849829351,0.040955631399317405,0.027303754266211604,0.0,0.0,0.034129692832764506,0.0,0.03754266211604096,0.0,0.0,0.034129692832764506,0.0,0.0,0.040955631399317405,0.027303754266211604,0.040955631399317405,0.040955631399317405,0.040955631399317405,0.0034129692832764505,0.017064846416382253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027303754266211604,0.0,0.040955631399317405,0.040955631399317405,0.027303754266211604,0.0,0.020477815699658702,0.040955631399317405,0.0,0.034129692832764506,0.0,0.0,0.0,0.03754266211604096,0.0,0.0,0.0,0.040955631399317405,0.0,0.0,0.040955631399317405,0.0,0.034129692832764506,0.040955631399317405,0.034129692832764506,0.023890784982935155,0.0,0.013651877133105802,0.023890784982935155,0.0,0.0,0.0,0.040955631399317405,0.0,0.040955631399317405
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.03076923076923077,0.033846153846153845,0.0,0.021538461538461538,0.0,0.0,0.07076923076923076,0.033846153846153845,0.0,0.012307692307692308,0.009230769230769232,0.0,0.003076923076923077,0.0,0.003076923076923077,0.05846153846153846,0.0,0.0,0.06769230769230769,0.06769230769230769,0.06461538461538462,0.0,0.0,0.024615384615384615,0.0,0.0,0.0,0.0,0.0,0.07384615384615385,0.0,0.003076923076923077,0.027692307692307693,0.0,0.0,0.0,0.046153846153846156,0.0,0.046153846153846156,0.024615384615384615,0.055384615384615386,0.003076923076923077,0.018461538461538463,0.0,0.003076923076923077,0.04923076923076923,0.0,0.006153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.05846153846153846,0.0,0.006153846153846154,0.04923076923076923,0.027692307692307693
CP5,0.0,0.02824858757062147,0.014124293785310734,0.0,0.0,0.01977401129943503,0.0,0.022598870056497175,0.0,0.03672316384180791,0.059322033898305086,0.0,0.0,0.03672316384180791,0.014124293785310734,0.031073446327683617,0.02824858757062147,0.031073446327683617,0.03954802259887006,0.005649717514124294,0.0,0.02824858757062147,0.02824858757062147,0.025423728813559324,0.0,0.0,0.022598870056497175,0.014124293785310734,0.0,0.025423728813559324,0.025423728813559324,0.014124293785310734,0.03389830508474576,0.00847457627118644,0.031073446327683617,0.0,0.01977401129943503,0.0,0.0,0.00847457627118644,0.022598870056497175,0.00847457627118644,0.0,0.01694915254237288,0.031073446327683617,0.0,0.0,0.031073446327683617,0.01977401129943503,0.01977401129943503,0.03389830508474576,0.01977401129943503,0.011299435028248588,0.0,0.002824858757062147,0.011299435028248588,0.0,0.01977401129943503,0.0,0.03389830508474576,0.011299435028248588,0.05367231638418079
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.04938271604938271,0.053497942386831275,0.0,0.06995884773662552,0.0,0.0,0.00823045267489712,0.0,0.0,0.06995884773662552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.06172839506172839,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411522633744856,0.0,0.0,0.04938271604938271,0.0,0.0,0.0,0.06172839506172839,0.0,0.07407407407407407,0.06584362139917696,0.04938271604938271,0.0,0.06172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.06172839506172839,0.0,0.0,0.07407407407407407,0.0
P3,0.006726457399103139,0.04484304932735426,0.017937219730941704,0.0,0.0,0.02242152466367713,0.0,0.02466367713004484,0.0,0.011210762331838564,0.033632286995515695,0.0,0.0,0.05829596412556054,0.017937219730941704,0.03139013452914798,0.053811659192825115,0.05605381165919283,0.013452914798206279,0.011210762331838564,0.0,0.004484304932735426,0.004484304932735426,0.002242152466367713,0.0,0.0,0.002242152466367713,0.017937219730941704,0.0,0.026905829596412557,0.026905829596412557,0.017937219730941704,0.008968609865470852,0.013452914798206279,0.03139013452914798,0.0,0.02242152466367713,0.0,0.0,0.0,0.03587443946188341,0.0,0.0,0.0,0.05605381165919283,0.0,0.0,0.05605381165919283,0.0,0.03587443946188341,0.05829596412556054,0.03811659192825112,0.01569506726457399,0.0,0.008968609865470852,0.01569506726457399,0.0,0.0,0.0,0.033632286995515695,0.0,0.06278026905829596
P7,0.010948905109489052,0.040145985401459854,0.040145985401459854,0.0,0.0,0.032846715328467155,0.0,0.032846715328467155,0.0,0.0,0.025547445255474453,0.0,0.0,0.032846715328467155,0.0364963503649635,0.032846715328467155,0.043795620437956206,0.043795620437956206,0.0,0.01824817518248175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029197080291970802,0.0,0.032846715328467155,0.032846715328467155,0.029197080291970802,0.0,0.021897810218978103,0.032846715328467155,0.0,0.032846715328467155,0.0,0.0,0.0,0.043795620437956206,0.0,0.0,0.0,0.043795620437956206,0.0,0.0,0.043795620437956206,0.0,0.043795620437956206,0.040145985401459854,0.043795620437956206,0.025547445255474453,0.0,0.021897810218978103,0.025547445255474453,0.0,0.0,0.0,0.032846715328467155,0.0,0.032846715328467155
