,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.2081117021276596,0.12566489361702127,0.0,0.0,0.05651595744680851,0.0,0.016622340425531915,0.014627659574468085,0.05651595744680851,0.0,0.05651595744680851,0.0,0.011968085106382979,0.04920212765957447,0.008643617021276596,0.0013297872340425532,0.0,0.0,0.024601063829787235,0.02327127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538563829787234,0.0,0.0,0.0,0.11901595744680851,0.0,0.04454787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10438829787234043,0.0,0.0,0.0,0.024601063829787235,0.0
F3,0.1452471482889734,0.267680608365019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030418250950570342,0.0,0.006844106463878327,0.008365019011406844,0.0,0.0,0.03802281368821293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844106463878327,0.0,0.04334600760456274,0.0,0.13307984790874525,0.0,0.01977186311787072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12623574144486693,0.0,0.0,0.0,0.11254752851711027,0.0
F7,0.0,0.0,0.4563206577595067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03391572456320658,0.0,0.09146968139773895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048304213771839674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24871531346351491,0.12127440904419322,0.0
FT9,0.0,0.0,0.0,0.3323076923076923,0.0,0.0,0.14256410256410257,0.18666666666666668,0.0,0.2082051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0
FC5,0.040075436115040074,0.0,0.0,0.0,0.2036775106082037,0.0,0.0594059405940594,0.0,0.12305516265912306,0.0,0.11126826968411127,0.007543611504007544,0.0231023102310231,0.06176331918906176,0.0,0.0,0.0,0.0,0.0,0.04337576614804337,0.055634134842055635,0.02545968882602546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12258368694012259,0.053276756247053275,0.0,0.06977840641206978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.7730192719486081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032119914346895075,0.032119914346895075,0.0,0.0,0.0,0.032119914346895075,0.0,0.0,0.0,0.0,0.0,0.0,0.004282655246252677,0.0,0.0,0.0,0.032119914346895075,0.0,0.032119914346895075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029978586723768737,0.0,0.0,0.0,0.0,0.032119914346895075,0.0,0.0
C3,0.012214551248008496,0.0,0.0,0.07488050982474774,0.06585236325013277,0.0,0.2984599044078598,0.0,0.032926181625066386,0.10833775889537971,0.06266595857673925,0.12002124269782262,0.0,0.006903876792352629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02867764206054169,0.0,0.0,0.0,0.0,0.06266595857673925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003186404673393521,0.0,0.0,0.0,0.0,0.04673393520977164,0.0,0.057886351566648966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01858736059479554
T7,0.019448946515397084,0.0,0.0,0.1458670988654781,0.0,0.0,0.0,0.4181523500810373,0.0,0.06726094003241491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07779578606158834,0.08752025931928688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031604538087520256,0.055105348460291734,0.06564019448946515,0.0,0.0,0.0,0.0,0.0,0.0,0.031604538087520256,0.0
TP9,0.053593947036569986,0.0,0.0,0.0,0.16330390920554855,0.0,0.0403530895334174,0.0,0.24274905422446405,0.0,0.08638083228247162,0.0,0.019546027742749054,0.05485498108448928,0.0012610340479192938,0.0,0.0,0.0,0.0,0.03026481715006305,0.04476670870113493,0.0018915510718789407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10907944514501891,0.04665825977301387,0.0,0.08007566204287515,0.0,0.0,0.025220680958385876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.10915867944621938,0.0,0.0,0.10649627263045794,0.04579339723109691,0.0,0.22523961661341854,0.0,0.0670926517571885,0.0,0.0,0.0,0.0,0.0,0.06017039403620873,0.0,0.0,0.0,0.0,0.06017039403620873,0.0,0.0,0.0,0.039403620873269436,0.0,0.0,0.0,0.0,0.0,0.0,0.021299254526091587,0.0,0.022364217252396165,0.0,0.0,0.0,0.06496272630457935,0.0,0.0,0.013312034078807242,0.0,0.0308839190628328,0.0,0.0,0.0,0.0,0.06496272630457935,0.0,0.06869009584664537
