,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.4272151898734177,0.07658227848101266,0.10253164556962026,0.06265822784810127,0.11582278481012659,0.07151898734177216,0.05443037974683544,0.08924050632911393
frontalpole-lh,0.0412573673870334,0.2593320235756385,0.08526522593320236,0.13359528487229863,0.07740667976424362,0.1037328094302554,0.18349705304518665,0.11591355599214145
frontalpole-rh,0.0618137454249695,0.09068727124847499,0.20252135014233427,0.15372102480683206,0.1549410329402196,0.1305408702724685,0.1313542090280602,0.07442049613664091
medialorbitofrontal-lh,0.033221351250466595,0.1269130272489735,0.1358715938783128,0.21500559910414332,0.11198208286674133,0.12504665920119448,0.1597611048898843,0.09219858156028368
medialorbitofrontal-rh,0.07066719305171733,0.08251085669166995,0.15278326095538886,0.1231741018555073,0.2581918673509672,0.11409395973154363,0.1156731148835373,0.08290564547966837
rostralanteriorcingulate-rh,0.04338842975206612,0.10743801652892562,0.13016528925619836,0.1359504132231405,0.11652892561983472,0.24256198347107438,0.14256198347107438,0.08140495867768595
rostralmiddlefrontal-lh,0.027075169219807623,0.16245101531884573,0.11150694691841824,0.15069469184182402,0.10010687566797292,0.12433202707516922,0.23298895618097612,0.09084431777698611
temporalpole-rh,0.06256157635467981,0.14926108374384237,0.08916256157635467,0.12364532019704433,0.10049261083743842,0.0980295566502463,0.12758620689655173,0.24926108374384237
