,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.2917369308600337,0.045531197301854974,0.16020236087689713,0.10286677908937605,0.15851602023608768,0.11129848229342328,0.09780775716694773,0.03204047217537943
frontalpole-lh,0.015578635014836795,0.1476261127596439,0.14094955489614244,0.15059347181008903,0.1327893175074184,0.1394658753709199,0.15059347181008903,0.12240356083086053
frontalpole-rh,0.052046783625730994,0.11403508771929824,0.1649122807017544,0.14385964912280702,0.15497076023391812,0.13625730994152047,0.1409356725146199,0.09298245614035087
medialorbitofrontal-lh,0.032796660703637445,0.1210494931425164,0.1419200954084675,0.16756112104949314,0.13357185450208706,0.14728682170542637,0.15682766845557544,0.09898628503279666
medialorbitofrontal-rh,0.0535279805352798,0.11374695863746959,0.1630170316301703,0.1411192214111922,0.16058394160583941,0.13503649635036497,0.1380778588807786,0.0948905109489051
rostralanteriorcingulate-rh,0.03802281368821293,0.11913814955640051,0.1438529784537389,0.15399239543726237,0.13624841571609633,0.16920152091254753,0.14195183776932827,0.09759188846641319
rostralmiddlefrontal-lh,0.032,0.12492307692307693,0.1433846153846154,0.16184615384615383,0.13476923076923078,0.1403076923076923,0.1606153846153846,0.10215384615384615
temporalpole-rh,0.011423550087873463,0.14586994727592267,0.13796133567662566,0.14586994727592267,0.13532513181019332,0.13532513181019332,0.14586994727592267,0.14235500878734622
