,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.09243697478991597,0.0,0.0,0.037815126050420166,0.058823529411764705,0.025210084033613446,0.0,0.0546218487394958,0.0,0.012605042016806723,0.0,0.0,0.0,0.0,0.05042016806722689,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046218487394957986,0.10084033613445378,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03361344537815126,0.0,0.0,0.029411764705882353,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.09663865546218488,0.10084033613445378,0.0,0.0,0.05042016806722689,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.062111801242236024,0.0,0.0,0.055900621118012424,0.062111801242236024,0.037267080745341616,0.0,0.062111801242236024,0.0,0.018633540372670808,0.0,0.0,0.0,0.0,0.062111801242236024,0.0,0.0,0.0,0.0,0.062111801242236024,0.062111801242236024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062111801242236024,0.062111801242236024,0.0,0.0,0.062111801242236024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049689440993788817,0.0,0.0,0.043478260869565216,0.0,0.049689440993788817,0.0,0.0,0.0,0.0,0.0,0.062111801242236024,0.062111801242236024,0.0,0.0,0.062111801242236024,0.0
FC5,0.06074766355140187,0.0,0.0,0.04205607476635514,0.07009345794392523,0.028037383177570093,0.0,0.06074766355140187,0.0,0.014018691588785047,0.0,0.0,0.0,0.0,0.056074766355140186,0.0,0.0,0.0,0.0,0.07476635514018691,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0514018691588785,0.07009345794392523,0.0,0.0,0.07476635514018691,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.0,0.03271028037383177,0.0,0.037383177570093455,0.0,0.0,0.0,0.0,0.0,0.07476635514018691,0.06542056074766354,0.0,0.0,0.056074766355140186,0.0
FC1,0.05785123966942149,0.0,0.0,0.05785123966942149,0.05785123966942149,0.049586776859504134,0.0,0.05785123966942149,0.0,0.024793388429752067,0.0,0.0,0.0,0.0,0.05785123966942149,0.0,0.0,0.0,0.0,0.05785123966942149,0.05785123966942149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05785123966942149,0.05785123966942149,0.0,0.0,0.05785123966942149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05785123966942149,0.0,0.0,0.05785123966942149,0.0,0.05785123966942149,0.0,0.0,0.0,0.0,0.0,0.05785123966942149,0.05785123966942149,0.0,0.0,0.05785123966942149,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.065,0.0,0.0,0.045,0.07,0.03,0.0,0.065,0.0,0.015,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.035,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.06,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07537688442211055,0.0,0.0,0.002512562814070352,0.0,0.04773869346733668,0.0,0.0,0.0,0.0,0.04020100502512563,0.0,0.0,0.07788944723618091,0.0,0.0,0.052763819095477386,0.03768844221105527,0.0678391959798995,0.01507537688442211,0.07537688442211055,0.07035175879396985,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.01256281407035176,0.07537688442211055,0.05025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02512562814070352,0.04773869346733668,0.0,0.0,0.0,0.0,0.0,0.07035175879396985,0.0,0.0,0.0,0.0,0.07788944723618091,0.0,0.0,0.0678391959798995
CP5,0.056338028169014086,0.0,0.0,0.056338028169014086,0.056338028169014086,0.056338028169014086,0.0,0.056338028169014086,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.056338028169014086,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.056338028169014086,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.0,0.0,0.056338028169014086,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.056338028169014086,0.0,0.0,0.056338028169014086,0.0
