,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.10073710073710074,0.0,0.07371007371007371,0.0,0.0,0.0,0.0,0.0687960687960688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044226044226044224,0.0,0.0,0.0687960687960688,0.10319410319410319,0.0,0.014742014742014743,0.0,0.10565110565110565,0.0,0.0,0.0,0.0,0.0,0.002457002457002457,0.0,0.0,0.0,0.0,0.0,0.0,0.09582309582309582,0.0,0.0,0.05896805896805897,0.0,0.0,0.0,0.0,0.0,0.10319410319410319,0.0,0.0687960687960688,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.08982035928143713,0.0,0.08682634730538923,0.0,0.0,0.0,0.0,0.08083832335329341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08383233532934131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05389221556886228,0.0,0.0,0.08083832335329341,0.08982035928143713,0.0,0.017964071856287425,0.0,0.08982035928143713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08682634730538923,0.0,0.0,0.0688622754491018,0.0,0.0,0.0,0.0,0.0,0.08982035928143713,0.0,0.08083832335329341,0.0,0.0
FT9,0.0,0.0,0.0,0.027649769585253458,0.0,0.02534562211981567,0.002304147465437788,0.0,0.029953917050691243,0.0,0.029953917050691243,0.016129032258064516,0.0,0.029953917050691243,0.020737327188940093,0.02534562211981567,0.0,0.02534562211981567,0.02534562211981567,0.0,0.029953917050691243,0.029953917050691243,0.029953917050691243,0.027649769585253458,0.029953917050691243,0.029953917050691243,0.029953917050691243,0.0,0.029953917050691243,0.029953917050691243,0.0,0.0,0.029953917050691243,0.0,0.016129032258064516,0.0,0.029953917050691243,0.029953917050691243,0.029953917050691243,0.01152073732718894,0.029953917050691243,0.0,0.029953917050691243,0.029953917050691243,0.0,0.029953917050691243,0.029953917050691243,0.027649769585253458,0.0,0.0,0.013824884792626729,0.0,0.0,0.029953917050691243,0.009216589861751152,0.0069124423963133645,0.029953917050691243,0.0,0.029953917050691243,0.0,0.0,0.029953917050691243
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0225,0.0,0.0375,0.0,0.0,0.035,0.0,0.025,0.01,0.0,0.03,0.015,0.02,0.0,0.02,0.02,0.0,0.0275,0.03,0.0325,0.0225,0.025,0.03,0.025,0.0,0.0325,0.03,0.0,0.0,0.035,0.0,0.01,0.0,0.0275,0.03,0.03,0.005,0.04,0.01,0.035,0.0325,0.0,0.04,0.0325,0.0225,0.0,0.0,0.03,0.0025,0.0,0.025,0.0025,0.01,0.03,0.0,0.035,0.0,0.0,0.025
C3,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.014084507042253521,0.0,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.0,0.0,0.028169014084507043,0.0,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.028169014084507043,0.0,0.028169014084507043,0.0,0.028169014084507043,0.0,0.0,0.028169014084507043
T7,0.08264462809917356,0.0,0.07988980716253444,0.0,0.0,0.0,0.0,0.0881542699724518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046831955922865015,0.0,0.0,0.07988980716253444,0.08539944903581267,0.0,0.01652892561983471,0.0,0.08264462809917356,0.0,0.0,0.0,0.0,0.0,0.013774104683195593,0.0,0.0,0.0,0.0027548209366391185,0.0,0.0,0.08539944903581267,0.0,0.011019283746556474,0.07713498622589532,0.0,0.0,0.0,0.0,0.0,0.07988980716253444,0.0,0.07713498622589532,0.0,0.0
TP9,0.0,0.0,0.0,0.01327433628318584,0.0,0.017699115044247787,0.0011061946902654867,0.0,0.049778761061946904,0.0,0.03871681415929203,0.007743362831858407,0.0,0.016592920353982302,0.00995575221238938,0.023230088495575223,0.0,0.022123893805309734,0.012168141592920354,0.0,0.04092920353982301,0.03761061946902655,0.017699115044247787,0.029867256637168143,0.033185840707964605,0.04535398230088496,0.03871681415929203,0.0,0.04756637168141593,0.016592920353982302,0.0,0.0,0.049778761061946904,0.0,0.007743362831858407,0.0,0.03761061946902655,0.02765486725663717,0.04092920353982301,0.0055309734513274336,0.01991150442477876,0.00331858407079646,0.018805309734513276,0.04756637168141593,0.0,0.01991150442477876,0.017699115044247787,0.023230088495575223,0.0,0.0,0.012168141592920354,0.0,0.0,0.014380530973451327,0.004424778761061947,0.004424778761061947,0.03761061946902655,0.0,0.049778761061946904,0.0,0.0,0.03761061946902655
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
