,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.29213483146067415,0.0,0.056179775280898875,0.2247191011235955,0.24719101123595505,0.1797752808988764,0.0,0.0
parsopercularis-lh,0.0,0.42857142857142855,0.1,0.0,0.0,0.0,0.2714285714285714,0.2
parstriangularis-rh,0.041666666666666664,0.08333333333333333,0.5972222222222222,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.16666666666666666
postcentral-rh,0.2558139534883721,0.0,0.046511627906976744,0.2441860465116279,0.2558139534883721,0.18604651162790697,0.011627906976744186,0.0
rostralmiddlefrontal-lh,0.22826086956521738,0.0,0.06521739130434782,0.22826086956521738,0.30434782608695654,0.17391304347826086,0.0,0.0
superiorfrontal-lh,0.14893617021276595,0.031914893617021274,0.0425531914893617,0.13829787234042554,0.14893617021276595,0.425531914893617,0.0,0.06382978723404255
superiorfrontal-rh,0.038461538461538464,0.28846153846153844,0.0,0.057692307692307696,0.038461538461538464,0.0,0.40384615384615385,0.17307692307692307
superiortemporal-rh,0.0,0.24050632911392406,0.12658227848101267,0.0,0.0,0.05063291139240506,0.16455696202531644,0.4177215189873418
