,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.4393939393939394,0.10606060606060606,0.0,0.0,0.13636363636363635,0.0,0.10606060606060606,0.21212121212121213
caudalmiddlefrontal-rh,0.21951219512195122,0.17073170731707318,0.0,0.0,0.21951219512195122,0.0,0.17073170731707318,0.21951219512195122
inferiorparietal-rh,0.0,0.0,0.9393939393939394,0.0,0.0,0.0,0.0,0.06060606060606061
parstriangularis-rh,0.0,0.0,0.0,0.8780487804878049,0.0,0.0,0.0,0.12195121951219512
precentral-rh,0.1896551724137931,0.1206896551724138,0.0,0.0,0.3793103448275862,0.0,0.1206896551724138,0.1896551724137931
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,0.23333333333333334,0.0
superiortemporal-rh,0.08888888888888889,0.07777777777777778,0.0,0.0,0.08888888888888889,0.2222222222222222,0.43333333333333335,0.08888888888888889
supramarginal-lh,0.1518987341772152,0.08860759493670886,0.012658227848101266,0.08860759493670886,0.13924050632911392,0.0,0.08860759493670886,0.43037974683544306
