,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.00583267730623345,0.005004549590536852,-0.0005537891102909351,-0.0003203457007221408,0.011912429753981319,0.012796788363953612,0.021383075523202913,-0.016364894200720435,0.0021180303510511776,-0.0048085934438185235,0.014241751950189653,0.015552102183462665,0.00557197043277341,0.01472567843425927,0.004418385116875061,0.0,0.0028933351054584878,0.02393050543054121,-0.005667392556392771,-0.0021112144850783648,0.009477461635194405,0.014161665525009118,-0.005081228082730981,-0.003949794331244268,-0.0051579065749251096,-0.017037960965535573,0.01164661098104167,-0.002755313819509053,0.0016920387277504605,0.024068526716490644,0.012159504895495731,-0.010941168852855678,-0.007262305194030663,0.003774285782444374,0.01447860329274485,-0.01106896633984589,-0.007323647987785967,-0.018217105778831965,0.011031479076995431,-0.01623709671373022,-0.011632979249096047,0.016385341798638875,-0.005456100711235614,-0.012703070206827455,-0.009438270405850739,-0.003927642766832632,0.015257315980138565,-0.012597424284248874,-0.012113497800179259,-0.010348188513221076,-0.0037163509216754757,-0.014977865475253297,-0.005103379647142619,0.00011246178855139032,-0.005616273561596685,0.0014194040888379973,0.0031591538783981355,-0.02286893430527582,0.005888908200509144,-0.013987860942702423,-0.005747478981573306
Fz,0.006523028984512801,0.01304928699147942,-0.00040766408479412964,-0.005123651378590777,0.02559706643310071,0.017444188365024847,0.004602567880106396,0.006930693069306931,-0.011646276735296848,-0.005997909207961156,0.014182875686671807,0.01124103441734308,0.0014270261106828172,0.015201026829140315,0.019278071304888338,0.010165164498512631,-0.010715107385177981,0.006990026356895777,-0.005386614894673324,-0.005707297187117815,-0.013277740330086819,0.010745984912392585,-0.015549357626345595,0.0038148882152789264,0.015667620573716567,-0.0017452866362869454,0.021695600053278873,-0.007453794706824942,0.0003499453084321886,0.0024752475247524753,0.005445544554455445,0.01913377436398348,-0.00040766408479412964,-0.007104656654006208,-0.01586923266317663,-0.0009600287382998396,0.004688742416842581,-0.007803336387450404,0.00023410412790158056,0.00474686482101125,-0.018402198964291044,0.017734800385868183,-0.017324310906426964,0.006494573224138557,-0.02148954805794481,0.003523872566628861,0.008300404031434533,-0.009230362498133221,-0.015025045105407402,-0.008007370243750834,-0.007978107227763136,-0.01051107352887755,-0.014122331515662776,0.0061746981873075195,-0.0232941679818206,0.0072225159735704505,0.011097141104244958,-0.008706453605001756,-0.01805346453927904,-0.004104692980508813,-0.010773633417153374
F3,0.000670985227237731,0.0,-0.0023266843926125907,0.006906959315874303,0.017348294305454322,-0.0048903078770955455,-0.0011838741800039012,0.013669373466517469,-0.0054409756798653106,-0.0017620548409284578,-0.00815284008664497,-0.005558007986941661,0.009556817131887198,-0.0019238468724655823,-0.01985032183884446,0.005767844860331181,0.02483343428225318,0.023043866583169932,0.0008327772587748555,-0.0011563613218491114,0.008218131794803355,0.005289449640176984,0.0064458109620260965,-0.01955096551653338,-0.009553532014495578,-0.011036762516810562,-0.00938147399110965,0.009185188226960548,0.0037442125470952374,0.014013489513289325,0.005516533379872499,-0.000695212968000904,0.014402365284521965,0.004873061010789557,0.008751552731267133,-0.0022232031947766627,-0.0005404018109209617,-0.0004508823619994058,0.004177848042788656,-0.020745105688386084,-1.7246866305989025e-05,-0.007030972497407834,0.011318871972815652,0.002739377264934452,0.00434990606617458,-0.021956492726544777,0.0005436869283125777,-0.011759488342966256,-0.016071615559137248,-0.002990688745393138,-0.0035343756737057147,-0.004374133806937757,-0.0031627467687790657,0.002188709462164687,-0.006435544970177294,0.005162151341251834,0.00305598045355152,-0.010936977076040202,-0.0013009064870802486,-0.005613033703251239,0.005000359309714708
FT9,-0.00024016738103437366,-0.0051342710449398705,0.006509393166439692,-0.0004699146237733473,0.007986531803186444,0.008450396024078585,-0.0061784697421872915,0.018731375053214133,-0.004568390308800798,0.0007421827534274273,0.003976795360416618,0.008450396024078585,0.007035105950117453,-0.007850397738359403,0.0020028514204245146,-0.0010245348878835138,0.005006540317447834,-0.005667210698725736,-0.0004968053032453519,-0.020429017261631353,-0.011379799419060484,-0.0046374657416945195,0.00101327441585461,0.0006020150866795845,0.0017080623467126237,-0.0050250276595848395,0.003410914624277544,-0.006123848049509774,0.012360132752561884,-0.0033675534036289303,0.001988397680208309,0.016222474658475768,0.004086038745771651,-0.012920803419553255,-0.016302810563398388,-0.003112932282378354,0.008126699469934287,-0.0006369729699931964,-0.004553936568584594,0.004597297789233207,-0.006913425625506616,-0.0034314187673749504,-0.002432598091736543,0.010797448141744806,-0.013144500259411026,0.008730731357574273,0.0007329390823589271,0.008861655353253612,-0.0008988209613518764,-0.00107713977960063,0.004395281559699746,-0.007431911539076275,0.004055114464378841,-0.006023848335223245,-0.002137809018024654,-0.00833073250042815,0.01517625916026795,0.007182500486973398,-0.014747352822689413,-0.0016739447971325094,0.0054250265167309596
FC5,0.010786599021893137,0.021844576991635813,0.012917637917637918,0.002282439782439784,-0.006961584167466513,0.008507015859957036,0.0034736505324740596,-0.006901595136889255,0.00971822295351707,-0.01655982905982906,-0.0055589835001599724,0.011055121349238993,-0.002979455185337536,0.0050019425019425,-0.0007998537410302126,-0.003482220393985099,-0.003856437679967092,0.018405205905205908,-0.0003142282554047249,-0.03451368892545363,-0.0036107683166506704,-0.00785570638511815,-0.0022167375108551584,-0.010618058412176057,0.01388603226838521,0.0007055852644087942,0.021744595274007038,-0.017376822523881345,0.00437062937062937,-0.016382718588600943,-0.008726975638740347,0.017816742081447963,0.01124651492298551,-0.024572649572649572,0.002393847982083276,-0.00480197906668495,-0.0003627908039672738,-0.011709287444581561,0.013731774761186526,-0.002173888203299968,-0.00620172311348782,0.010975135975135976,-0.003899286987522281,-0.005704671145847616,0.00428493075551899,0.005678961561314502,0.005259038347273641,-0.0006513094748388862,-0.0034507975684446275,-0.0025423922482746015,-0.01384032634032634,0.0004599159010923717,0.005064788153023447,0.011652155034507975,0.0053475935828877,-0.02526109511403629,0.02896613190730838,0.00288518670871612,-0.016057063851181497,0.006218862836509896,-0.006735911147675854
FC1,0.010546442414174973,0.007033845514950166,-0.0027598975636766335,-0.002128322259136211,0.004931478405315614,0.00495743355481728,0.00722418327796235,-0.002353266888150609,-0.0008305647840531581,-0.003875968992248062,-0.01128183831672204,0.005294850498338874,-0.0014880952380952363,0.005909122369878183,0.011420265780730899,-0.009646663898117386,0.004793050941306756,-0.0017043881506090819,0.004014396456256921,-0.022183001107419713,0.0058658637873754155,-0.0019120293466223688,0.0023013565891472866,0.007561600221483944,0.004178779069767442,-0.0011593300110741972,0.010433970099667775,-0.021603336101882614,0.006116763565891473,-0.004343161683277962,0.0012025885935769646,0.013747577519379845,0.010693521594684386,-0.011627906976744186,0.0010728128460686598,-0.0056322674418604664,0.0005537098560354373,0.001038205980066445,0.0017130398671096336,6.921373200442955e-05,-0.003875968992248062,0.01256229235880399,0.001254498892580288,-0.006566652823920265,-0.00895452657807309,-0.003391472868217054,0.00394518272425249,-0.003391472868217054,-0.0007094407530454042,0.003010797342192691,-0.004862264673311184,-0.009361157253599116,-0.009222729789590253,0.0003287652270210391,0.0026387735326688817,0.00034606866002214777,0.02420750276854928,0.0018341638981173875,-0.03209786821705426,0.006324404761904762,-0.0021629291251384275
C3,0.01734906315058987,-0.003455450822874108,0.00029240639548510717,-0.009324259735007423,0.0018882904164234712,0.006612176055075806,0.008661031476485705,0.006763549503426154,0.01416648666534921,-0.006164374905212072,0.009236652710819838,-0.003985688746317632,0.002825254721013276,0.0047063642338148175,-0.0004860035571324188,-0.010261224039597224,-0.002622466002729893,0.010215840728706611,0.0013405310881424316,-0.017170976740765932,-0.008020782109554165,0.011256784517742003,-0.006444430146467454,-4.222371329696498e-05,0.01089745210050048,0.002083898231084926,0.0015660114618711272,-0.00032744920516013937,0.004907142299084061,-0.00015137344835034622,-0.00037685382207903843,-0.005031802785960816,0.005923383779660004,-0.0017575979705042946,-0.008593243746294655,0.012783731863909811,0.0016134054257758825,0.002867478434310243,-0.0029993198248089332,0.00015855435197227813,-0.009688762402856734,-0.00032744920516013937,-0.007539948803029536,-0.0064938347633863545,0.005382805355000898,0.013155415435381061,-0.005227410600622267,-0.0029447449572822405,-0.00873944694403721,-0.001100688907169873,-0.006979838320518773,-0.001155263774696564,0.0042080095224526735,0.017690874162993874,-0.017389276210872696,0.0005549402319029745,0.0005919936945921467,0.00036651332086345446,-0.01149059473967214,-0.003420408013199076,-0.01035285236981309
T7,-0.02030917280565766,0.00495926319518243,0.006814551826475003,0.01487778958554729,-0.005059409867136841,-0.003089667896467798,0.0041506503524876715,-0.0143621772916563,-0.0012057659303311066,0.006528418478033829,0.003542330853701736,-0.0030753612290457394,-0.011025862448832201,-0.006165029125513538,-0.0025368582672794498,0.010258452808312975,0.0003811296201236443,-0.003642477525656147,-0.0021002187775582166,0.000991165919000227,-0.0029769313571819753,-0.0016584288875650453,0.006530135278124474,-0.006746452089546004,0.0013740123392145176,-0.0010518261888697589,0.0014169323414806943,0.0004240496223898195,-0.002524268399948036,-0.01322279429816354,0.0026907980087408027,-0.0025385750673700986,-0.019699136506781074,0.025830401897178553,0.019411286358249253,-0.00041489335523970175,-0.0058142296403246585,-0.0002020101439994676,0.0010626992561105207,-0.015419726147494874,0.00025065281323446986,-0.0005957296314545247,0.010639582428436621,-0.013578744183624362,-0.011211849125318966,0.009050970077891223,-0.001984048638091101,-0.0006975931034995837,-0.0012235061979344597,-0.008719627660396335,0.012992170819319951,-0.008038058024409465,0.016675851547151628,0.005213349608598192,0.013799066861924064,0.013956440203566711,0.005510356024280133,-0.01119754245789691,0.009691336511702568,-0.011041885916344911,0.004106013550130849
TP9,0.005433624272785516,-0.011789969832873476,-0.0006149328886069991,-0.006396589859080563,0.011913600319378756,0.006779071676706279,0.021702301651947985,0.0029796878974124525,0.005867296838729823,-0.0033979066525436016,-0.003381808932946557,0.0037050511424551597,0.016994040624205176,0.013442561726705795,0.01436753669475182,-0.0075292254099284285,-0.007952595435330629,0.005544054629221223,0.012207544679220743,-0.008572679594208685,0.006072703740788079,0.01276838922998168,0.0015099660982025292,0.012544630927582798,0.01988744474457748,-0.009646075536939436,0.006296462043186964,-0.007831218629568936,-0.004314832760791108,-0.00028589550004346365,0.0027559295950135704,-0.017078070720501732,0.016813424210326364,-0.0006500259173285519,0.004249797973619057,-0.015875249112210766,-0.004703109757471758,0.0070488694571527,0.006339603931707034,-0.011822165272067559,-0.01404429448524322,0.012345019204579479,-0.00997511292550297,-0.011865307160587632,-0.010449673699223767,0.005304198607225301,0.004948117049738732,-0.003934604623908978,-0.004452307286149844,-0.0030527715443830223,-0.006749773827039662,-0.015557158172973217,-0.007858262798491965,0.008931014832438838,-0.017215545245860473,0.0013373985441222404,-0.008505391126293048,-0.0006339281977315106,-0.0070356693270831275,-0.007121953104123269,0.00020476299327437317
CP5,-0.0014496897125847175,-0.007259211920418426,-0.0007520896049511448,-0.0003033921393854784,-0.011827079934747145,-0.0024469820554649264,-0.002219942483308389,0.01717058239854695,-0.003960242848253477,-0.003845882174870925,0.0017221371991725668,-0.004078303425774877,-0.004046517885672962,-0.0016313213703099511,-0.003661391500311128,-0.0007248448562923587,-0.008024923899698961,0.0016767292847412593,-0.007920485696506954,-0.00812482131144784,0.002619532130303895,-0.0015677502901061202,0.011768890533290732,-0.010580884949799028,0.0,0.005270849800709708,-0.0032581019491767713,0.0012961436908225559,-0.002319839895057265,0.0029774137670069457,-0.001146297573199239,-0.008373723953515749,-0.0032081532433023323,0.016273187467415615,0.01007853887422008,0.0002996922352466319,-0.004186441533105732,0.00719648172751888,0.0008247422680412372,-0.00559610501000656,0.001296984578126839,0.0,-0.01204873782815627,0.004790366795042127,-0.0038285598964026835,0.024080994265148585,-0.0032626427406199023,-0.003429811136711456,0.00491750895544979,-0.003742284858983199,-0.003031062377020232,-0.008731605590218797,0.010563562671330785,0.002936546644018769,0.010966852222465146,0.00014984611762331596,0.0030001177242226004,-0.004662383747330183,-0.002310758312171004,0.0039020534467970602,0.01178251290762012
