,Fp1,FT9,P7,Fp2,TP7,P5,AF8,F2
Fp1,0.30434782608695654,0.0,0.34782608695652173,0.0,0.0,0.0,0.34782608695652173,0.0
FT9,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0
P7,0.15384615384615385,0.0,0.46153846153846156,0.0,0.0,0.0,0.38461538461538464,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.05,0.0,0.0,0.55,0.4,0.0,0.0
P5,0.0,0.061224489795918366,0.0,0.0,0.4897959183673469,0.4489795918367347,0.0,0.0
AF8,0.16666666666666666,0.0,0.4375,0.0,0.0,0.0,0.3958333333333333,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
