,Fp1,FT9,P7,Fp2,TP7,P5,AF8,F2
Fp1,0.2391304347826087,0.0,0.0,0.2391304347826087,0.2608695652173913,0.2608695652173913,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.9024390243902439,0.0,0.0,0.0,0.0,0.0975609756097561
Fp2,0.23863636363636365,0.0,0.0,0.23863636363636365,0.26136363636363635,0.26136363636363635,0.0,0.0
TP7,0.20754716981132076,0.0,0.0,0.20754716981132076,0.29245283018867924,0.29245283018867924,0.0,0.0
P5,0.20754716981132076,0.0,0.0,0.20754716981132076,0.29245283018867924,0.29245283018867924,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444
