,Fp1,TP9,Fp2,AF7,AF3,F5,AF4,F2
Fp1,0.2631578947368421,0.2894736842105263,0.2631578947368421,0.18421052631578946,0.0,0.0,0.0,0.0
TP9,0.26506024096385544,0.30120481927710846,0.26506024096385544,0.1686746987951807,0.0,0.0,0.0,0.0
Fp2,0.2631578947368421,0.2894736842105263,0.2631578947368421,0.18421052631578946,0.0,0.0,0.0,0.0
AF7,0.2545454545454545,0.2545454545454545,0.2545454545454545,0.23636363636363636,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.5625,0.0,0.4375,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.47619047619047616,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
