,Fp1,FT9,P7,Fp2,TP7,P5,AF8,F2
Fp1,0.2,0.0,0.0,0.0,0.4,0.4,0.0,0.0
FT9,0.0,0.7096774193548387,0.2903225806451613,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.058823529411764705,0.0,0.0,0.0,0.4411764705882353,0.5,0.0,0.0
P5,0.05128205128205128,0.0,0.0,0.0,0.41025641025641024,0.5384615384615384,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
