,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
frontalpole-lh,0.17708333333333334,0.09895833333333333,0.17708333333333334,0.17708333333333334,0.057291666666666664,0.140625,0.13020833333333334,0.041666666666666664
frontalpole-rh,0.14173228346456693,0.14173228346456693,0.14173228346456693,0.14173228346456693,0.08661417322834646,0.14173228346456693,0.14173228346456693,0.06299212598425197
insula-rh,0.15625,0.08482142857142858,0.25,0.19196428571428573,0.049107142857142856,0.12053571428571429,0.11160714285714286,0.03571428571428571
lateralorbitofrontal-rh,0.1674641148325359,0.09090909090909091,0.20095693779904306,0.20095693779904306,0.05263157894736842,0.1291866028708134,0.11961722488038277,0.03827751196172249
medialorbitofrontal-lh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.10256410256410256
medialorbitofrontal-rh,0.15568862275449102,0.11377245508982035,0.15568862275449102,0.15568862275449102,0.0658682634730539,0.15568862275449102,0.1497005988023952,0.04790419161676647
rostralanteriorcingulate-lh,0.1518987341772152,0.12025316455696203,0.1518987341772152,0.1518987341772152,0.06962025316455696,0.1518987341772152,0.1518987341772152,0.05063291139240506
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
