,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
frontalpole-lh,0.1331521739130435,0.13405797101449277,0.1213768115942029,0.13405797101449277,0.07971014492753623,0.13405797101449277,0.13405797101449277,0.12952898550724637
frontalpole-rh,0.12618025751072962,0.14420600858369098,0.11502145922746781,0.13733905579399142,0.07553648068669527,0.13390557939914163,0.14506437768240343,0.12274678111587983
insula-rh,0.1308139534883721,0.1308139534883721,0.1298449612403101,0.1308139534883721,0.08527131782945736,0.1308139534883721,0.1308139534883721,0.1308139534883721
lateralorbitofrontal-rh,0.12782608695652173,0.14,0.11652173913043479,0.1391304347826087,0.07652173913043478,0.1356521739130435,0.14,0.12434782608695652
medialorbitofrontal-lh,0.12517580872011252,0.12517580872011252,0.12517580872011252,0.12517580872011252,0.12376933895921238,0.12517580872011252,0.12517580872011252,0.12517580872011252
medialorbitofrontal-rh,0.12906057945566285,0.13784021071115013,0.11764705882352941,0.13784021071115013,0.07726075504828797,0.1369622475856014,0.13784021071115013,0.12554872695346794
rostralanteriorcingulate-lh,0.12618025751072962,0.14420600858369098,0.11502145922746781,0.13733905579399142,0.07553648068669527,0.13390557939914163,0.14506437768240343,0.12274678111587983
rostralmiddlefrontal-lh,0.1327188940092166,0.1327188940092166,0.12350230414746544,0.1327188940092166,0.08110599078341015,0.1327188940092166,0.1327188940092166,0.13179723502304147
