,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh
frontalpole-lh,0.16265912305516267,0.12776991984912778,0.12682696841112684,0.1419141914191419,0.11362564827911363,0.12776991984912778,0.08203677510608204,0.1173974540311174
frontalpole-rh,0.13594704684317718,0.15936863543788188,0.11710794297352342,0.14358452138492872,0.09063136456211812,0.1425661914460285,0.09572301425661914,0.11507128309572301
insula-rh,0.1385083713850837,0.1187214611872146,0.1628614916286149,0.1385083713850837,0.1171993911719939,0.1187214611872146,0.08168442415017757,0.12379502790461694
lateralorbitofrontal-rh,0.1439576311988445,0.13769860375541645,0.1295137217140106,0.15454983148772267,0.09292248435243139,0.13529128550794414,0.09003370245546462,0.11603273952816562
medialorbitofrontal-lh,0.1411969785008716,0.10459035444509006,0.13422428820453225,0.11330621731551424,0.2335851249273678,0.0999418942475305,0.05810575246949448,0.11504938988959908
medialorbitofrontal-rh,0.1393528183716075,0.14718162839248433,0.12004175365344467,0.14561586638830898,0.08872651356993737,0.14979123173277661,0.09551148225469729,0.11377870563674322
rostralanteriorcingulate-lh,0.12922614575507138,0.14124718256949662,0.11945905334335086,0.13899323816679188,0.07513148009015777,0.13598797896318557,0.1457550713749061,0.11419984973703982
rostralmiddlefrontal-lh,0.14085297418630752,0.12794612794612795,0.13580246913580246,0.13636363636363635,0.10998877665544332,0.12345679012345678,0.08529741863075196,0.14029180695847362
